Time,CO2_ele,CO2_gas,Ele_buy,Ele_sell,Gas_buy,Dem_cha
7621200.00,0.000229,2.75,0.05,0.03,0.58,22.79
7624800.00,0.000203,2.75,0.05,0.03,0.58,22.79
7628400.00,0.000182,2.75,0.05,0.03,0.58,22.79
7632000.00,0.000173,2.75,0.05,0.03,0.58,22.79
7635600.00,0.000171,2.75,0.05,0.03,0.58,22.79
7639200.00,0.000177,2.75,0.05,0.03,0.58,22.79
7642800.00,0.000192,2.75,0.05,0.03,0.58,22.79
7646400.00,0.000209,2.75,0.05,0.03,0.58,22.79
7650000.00,0.000283,2.75,0.06,0.03,0.58,22.79
7653600.00,0.000382,2.75,0.06,0.03,0.58,22.79
7657200.00,0.000468,2.75,0.11,0.03,0.58,22.79
7660800.00,0.000547,2.75,0.11,0.03,0.58,22.79
7664400.00,0.000624,2.75,0.11,0.03,0.58,22.79
7668000.00,0.000601,2.75,0.11,0.03,0.58,22.79
7671600.00,0.000604,2.75,0.06,0.03,0.58,22.79
7675200.00,0.000587,2.75,0.06,0.03,0.58,22.79
7678800.00,0.000602,2.75,0.05,0.03,0.58,22.79
7682400.00,0.000645,2.75,0.05,0.03,0.58,22.79
7686000.00,0.000575,2.75,0.05,0.03,0.58,22.79
7689600.00,0.000567,2.75,0.05,0.03,0.58,22.79
7693200.00,0.000628,2.75,0.05,0.03,0.58,22.79
7696800.00,0.000659,2.75,0.05,0.03,0.58,22.79
7700400.00,0.000661,2.75,0.05,0.03,0.58,22.79
7704000.00,0.000612,2.75,0.05,0.03,0.58,22.79
7707600.00,0.000663,2.75,0.05,0.03,0.58,22.79
7711200.00,0.000532,2.75,0.05,0.03,0.58,22.79
7714800.00,0.000496,2.75,0.05,0.03,0.58,22.79
7718400.00,0.000480,2.75,0.05,0.03,0.58,22.79
7722000.00,0.000441,2.75,0.05,0.03,0.58,22.79
7725600.00,0.000485,2.75,0.05,0.03,0.58,22.79
7729200.00,0.000451,2.75,0.05,0.03,0.58,22.79
7732800.00,0.000466,2.75,0.05,0.03,0.58,22.79
7736400.00,0.000486,2.75,0.06,0.03,0.58,22.79
7740000.00,0.000513,2.75,0.06,0.03,0.58,22.79
7743600.00,0.000567,2.75,0.11,0.03,0.58,22.79
7747200.00,0.000642,2.75,0.11,0.03,0.58,22.79
7750800.00,0.000703,2.75,0.11,0.03,0.58,22.79
7754400.00,0.000705,2.75,0.11,0.03,0.58,22.79
7758000.00,0.000656,2.75,0.06,0.03,0.58,22.79
7761600.00,0.000617,2.75,0.06,0.03,0.58,22.79
7765200.00,0.000505,2.75,0.05,0.03,0.58,22.79
7768800.00,0.000214,2.75,0.05,0.03,0.58,22.79
7772400.00,0.000140,2.75,0.05,0.03,0.58,22.79
7776000.00,0.000140,2.75,0.05,0.03,0.58,22.79
7779600.00,0.000143,2.75,0.05,0.03,0.58,22.79
7783200.00,0.000182,2.75,0.05,0.03,0.58,22.79
7786800.00,0.000201,2.75,0.05,0.03,0.58,22.79
7790400.00,0.000177,2.75,0.05,0.03,0.58,22.79
7794000.00,0.000141,2.75,0.05,0.03,0.58,22.79
7797600.00,0.000143,2.75,0.05,0.03,0.58,22.79
7801200.00,0.000279,2.75,0.05,0.03,0.58,22.79
7804800.00,0.000278,2.75,0.05,0.03,0.58,22.79
7808400.00,0.000269,2.75,0.05,0.03,0.58,22.79
7812000.00,0.000227,2.75,0.05,0.03,0.58,22.79
7815600.00,0.000311,2.75,0.05,0.03,0.58,22.79
7819200.00,0.000284,2.75,0.05,0.03,0.58,22.79
7822800.00,0.000234,2.75,0.06,0.03,0.58,22.79
7826400.00,0.000200,2.75,0.06,0.03,0.58,22.79
7830000.00,0.000204,2.75,0.11,0.03,0.58,22.79
7833600.00,0.000296,2.75,0.11,0.03,0.58,22.79
7837200.00,0.000291,2.75,0.11,0.03,0.58,22.79
7840800.00,0.000226,2.75,0.11,0.03,0.58,22.79
7844400.00,0.000280,2.75,0.06,0.03,0.58,22.79
7848000.00,0.000136,2.75,0.06,0.03,0.58,22.79
7851600.00,0.000120,2.75,0.05,0.03,0.58,22.79
7855200.00,0.000126,2.75,0.05,0.03,0.58,22.79
7858800.00,0.000135,2.75,0.05,0.03,0.58,22.79
7862400.00,0.000126,2.75,0.05,0.03,0.58,22.79
7866000.00,0.000124,2.75,0.05,0.03,0.58,22.79
7869600.00,0.000142,2.75,0.05,0.03,0.58,22.79
7873200.00,0.000194,2.75,0.05,0.03,0.58,22.79
7876800.00,0.000189,2.75,0.05,0.03,0.58,22.79
7880400.00,0.000203,2.75,0.05,0.03,0.58,22.79
7884000.00,0.000158,2.75,0.05,0.03,0.58,22.79
7887600.00,0.000158,2.75,0.05,0.03,0.58,22.79
7891200.00,0.000179,2.75,0.05,0.03,0.58,22.79
7894800.00,0.000171,2.75,0.05,0.03,0.58,22.79
7898400.00,0.000177,2.75,0.05,0.03,0.58,22.79
7902000.00,0.000186,2.75,0.05,0.03,0.58,22.79
7905600.00,0.000146,2.75,0.05,0.03,0.58,22.79
7909200.00,0.000134,2.75,0.06,0.03,0.58,22.79
7912800.00,0.000116,2.75,0.06,0.03,0.58,22.79
7916400.00,0.000111,2.75,0.11,0.03,0.58,22.79
7920000.00,0.000132,2.75,0.11,0.03,0.58,22.79
7923600.00,0.000325,2.75,0.11,0.03,0.58,22.79
7927200.00,0.000356,2.75,0.11,0.03,0.58,22.79
7930800.00,0.000320,2.75,0.06,0.03,0.58,22.79
7934400.00,0.000232,2.75,0.06,0.03,0.58,22.79
7938000.00,0.000231,2.75,0.05,0.03,0.58,22.79
7941600.00,0.000124,2.75,0.05,0.03,0.58,22.79
7945200.00,0.000119,2.75,0.05,0.03,0.58,22.79
7948800.00,0.000120,2.75,0.05,0.03,0.58,22.79
7952400.00,0.000120,2.75,0.05,0.03,0.58,22.79
7956000.00,0.000119,2.75,0.05,0.03,0.58,22.79
7959600.00,0.000126,2.75,0.05,0.03,0.58,22.79
7963200.00,0.000119,2.75,0.05,0.03,0.58,22.79
7966800.00,0.000116,2.75,0.05,0.03,0.58,22.79
7970400.00,0.000099,2.75,0.05,0.03,0.58,22.79
7974000.00,0.000090,2.75,0.05,0.03,0.58,22.79
7977600.00,0.000091,2.75,0.05,0.03,0.58,22.79
7981200.00,0.000092,2.75,0.05,0.03,0.58,22.79
7984800.00,0.000091,2.75,0.05,0.03,0.58,22.79
7988400.00,0.000091,2.75,0.05,0.03,0.58,22.79
7992000.00,0.000088,2.75,0.05,0.03,0.58,22.79
7995600.00,0.000088,2.75,0.06,0.03,0.58,22.79
7999200.00,0.000089,2.75,0.06,0.03,0.58,22.79
8002800.00,0.000093,2.75,0.11,0.03,0.58,22.79
8006400.00,0.000113,2.75,0.11,0.03,0.58,22.79
8010000.00,0.000217,2.75,0.11,0.03,0.58,22.79
8013600.00,0.000228,2.75,0.11,0.03,0.58,22.79
8017200.00,0.000267,2.75,0.06,0.03,0.58,22.79
8020800.00,0.000269,2.75,0.06,0.03,0.58,22.79
8024400.00,0.000167,2.75,0.05,0.03,0.58,22.79
8028000.00,0.000148,2.75,0.05,0.03,0.58,22.79
8031600.00,0.000140,2.75,0.05,0.03,0.58,22.79
8035200.00,0.000142,2.75,0.05,0.03,0.58,22.79
8038800.00,0.000149,2.75,0.05,0.03,0.58,22.79
8042400.00,0.000183,2.75,0.05,0.03,0.58,22.79
8046000.00,0.000307,2.75,0.05,0.03,0.58,22.79
8049600.00,0.000324,2.75,0.05,0.03,0.58,22.79
8053200.00,0.000313,2.75,0.05,0.03,0.58,22.79
8056800.00,0.000316,2.75,0.05,0.03,0.58,22.79
8060400.00,0.000232,2.75,0.05,0.03,0.58,22.79
8064000.00,0.000155,2.75,0.05,0.03,0.58,22.79
8067600.00,0.000176,2.75,0.05,0.03,0.58,22.79
8071200.00,0.000203,2.75,0.05,0.03,0.58,22.79
8074800.00,0.000290,2.75,0.05,0.03,0.58,22.79
8078400.00,0.000317,2.75,0.05,0.03,0.58,22.79
8082000.00,0.000319,2.75,0.06,0.03,0.58,22.79
8085600.00,0.000296,2.75,0.06,0.03,0.58,22.79
8089200.00,0.000315,2.75,0.11,0.03,0.58,22.79
8092800.00,0.000325,2.75,0.11,0.03,0.58,22.79
8096400.00,0.000353,2.75,0.11,0.03,0.58,22.79
8100000.00,0.000352,2.75,0.11,0.03,0.58,22.79
8103600.00,0.000361,2.75,0.06,0.03,0.58,22.79
8107200.00,0.000371,2.75,0.06,0.03,0.58,22.79
8110800.00,0.000368,2.75,0.05,0.03,0.58,22.79
8114400.00,0.000364,2.75,0.05,0.03,0.58,22.79
8118000.00,0.000396,2.75,0.05,0.03,0.58,22.79
8121600.00,0.000406,2.75,0.05,0.03,0.58,22.79
8125200.00,0.000380,2.75,0.05,0.03,0.58,22.79
8128800.00,0.000388,2.75,0.05,0.03,0.58,22.79
8132400.00,0.000389,2.75,0.05,0.03,0.58,22.79
8136000.00,0.000388,2.75,0.05,0.03,0.58,22.79
8139600.00,0.000388,2.75,0.05,0.03,0.58,22.79
8143200.00,0.000347,2.75,0.05,0.03,0.58,22.79
8146800.00,0.000364,2.75,0.05,0.03,0.58,22.79
8150400.00,0.000373,2.75,0.05,0.03,0.58,22.79
8154000.00,0.000343,2.75,0.05,0.03,0.58,22.79
8157600.00,0.000316,2.75,0.05,0.03,0.58,22.79
8161200.00,0.000351,2.75,0.05,0.03,0.58,22.79
8164800.00,0.000359,2.75,0.05,0.03,0.58,22.79
8168400.00,0.000433,2.75,0.06,0.03,0.58,22.79
8172000.00,0.000451,2.75,0.06,0.03,0.58,22.79
8175600.00,0.000443,2.75,0.11,0.03,0.58,22.79
8179200.00,0.000447,2.75,0.11,0.03,0.58,22.79
8182800.00,0.000574,2.75,0.11,0.03,0.58,22.79
8186400.00,0.000601,2.75,0.11,0.03,0.58,22.79
8190000.00,0.000597,2.75,0.06,0.03,0.58,22.79
8193600.00,0.000598,2.75,0.06,0.03,0.58,22.79
8197200.00,0.000598,2.75,0.05,0.03,0.58,22.79
8200800.00,0.000648,2.75,0.05,0.03,0.58,22.79
8204400.00,0.000671,2.75,0.05,0.03,0.58,22.79
8208000.00,0.000666,2.75,0.05,0.03,0.58,22.79
8211600.00,0.000689,2.75,0.05,0.03,0.58,22.79
8215200.00,0.000671,2.75,0.05,0.03,0.58,22.79
8218800.00,0.000668,2.75,0.05,0.03,0.58,22.79
8222400.00,0.000681,2.75,0.05,0.03,0.58,22.79
8226000.00,0.000649,2.75,0.05,0.03,0.58,22.79
8229600.00,0.000510,2.75,0.05,0.03,0.58,22.79
8233200.00,0.000428,2.75,0.05,0.03,0.58,22.79
8236800.00,0.000414,2.75,0.05,0.03,0.58,22.79
8240400.00,0.000421,2.75,0.05,0.03,0.58,22.79
8244000.00,0.000419,2.75,0.05,0.03,0.58,22.79
8247600.00,0.000410,2.75,0.05,0.03,0.58,22.79
8251200.00,0.000377,2.75,0.05,0.03,0.58,22.79
8254800.00,0.000284,2.75,0.06,0.03,0.58,22.79
8258400.00,0.000224,2.75,0.06,0.03,0.58,22.79
8262000.00,0.000232,2.75,0.11,0.03,0.58,22.79
8265600.00,0.000185,2.75,0.11,0.03,0.58,22.79
8269200.00,0.000222,2.75,0.11,0.03,0.58,22.79
8272800.00,0.000316,2.75,0.11,0.03,0.58,22.79
8276400.00,0.000315,2.75,0.06,0.03,0.58,22.79
8280000.00,0.000306,2.75,0.06,0.03,0.58,22.79
8283600.00,0.000144,2.75,0.05,0.03,0.58,22.79
8287200.00,0.000118,2.75,0.05,0.03,0.58,22.79
8290800.00,0.000118,2.75,0.05,0.03,0.58,22.79
8294400.00,0.000117,2.75,0.05,0.03,0.58,22.79
8298000.00,0.000113,2.75,0.05,0.03,0.58,22.79
8301600.00,0.000110,2.75,0.05,0.03,0.58,22.79
8305200.00,0.000110,2.75,0.05,0.03,0.58,22.79
8308800.00,0.000111,2.75,0.05,0.03,0.58,22.79
8312400.00,0.000120,2.75,0.05,0.03,0.58,22.79
8316000.00,0.000151,2.75,0.05,0.03,0.58,22.79
8319600.00,0.000094,2.75,0.05,0.03,0.58,22.79
8323200.00,0.000078,2.75,0.05,0.03,0.58,22.79
8326800.00,0.000077,2.75,0.05,0.03,0.58,22.79
8330400.00,0.000077,2.75,0.05,0.03,0.58,22.79
8334000.00,0.000077,2.75,0.05,0.03,0.58,22.79
8337600.00,0.000077,2.75,0.05,0.03,0.58,22.79
8341200.00,0.000078,2.75,0.06,0.03,0.58,22.79
8344800.00,0.000078,2.75,0.06,0.03,0.58,22.79
8348400.00,0.000079,2.75,0.11,0.03,0.58,22.79
8352000.00,0.000086,2.75,0.11,0.03,0.58,22.79
8355600.00,0.000104,2.75,0.11,0.03,0.58,22.79
8359200.00,0.000124,2.75,0.11,0.03,0.58,22.79
8362800.00,0.000128,2.75,0.06,0.03,0.58,22.79
8366400.00,0.000159,2.75,0.06,0.03,0.58,22.79
8370000.00,0.000198,2.75,0.05,0.03,0.58,22.79
8373600.00,0.000118,2.75,0.05,0.03,0.58,22.79
8377200.00,0.000115,2.75,0.05,0.03,0.58,22.79
8380800.00,0.000110,2.75,0.05,0.03,0.58,22.79
8384400.00,0.000111,2.75,0.05,0.03,0.58,22.79
8388000.00,0.000112,2.75,0.05,0.03,0.58,22.79
8391600.00,0.000118,2.75,0.05,0.03,0.58,22.79
8395200.00,0.000113,2.75,0.05,0.03,0.58,22.79
8398800.00,0.000109,2.75,0.05,0.03,0.58,22.79
8402400.00,0.000094,2.75,0.05,0.03,0.58,22.79
8406000.00,0.000086,2.75,0.05,0.03,0.58,22.79
8409600.00,0.000086,2.75,0.05,0.03,0.58,22.79
8413200.00,0.000087,2.75,0.05,0.03,0.58,22.79
8416800.00,0.000104,2.75,0.05,0.03,0.58,22.79
8420400.00,0.000117,2.75,0.05,0.03,0.58,22.79
8424000.00,0.000128,2.75,0.05,0.03,0.58,22.79
8427600.00,0.000148,2.75,0.06,0.03,0.58,22.79
8431200.00,0.000161,2.75,0.06,0.03,0.58,22.79
8434800.00,0.000169,2.75,0.11,0.03,0.58,22.79
8438400.00,0.000231,2.75,0.11,0.03,0.58,22.79
8442000.00,0.000429,2.75,0.11,0.03,0.58,22.79
8445600.00,0.000418,2.75,0.11,0.03,0.58,22.79
8449200.00,0.000309,2.75,0.06,0.03,0.58,22.79
8452800.00,0.000253,2.75,0.06,0.03,0.58,22.79
8456400.00,0.000121,2.75,0.05,0.03,0.58,22.79
8460000.00,0.000112,2.75,0.05,0.03,0.58,22.79
8463600.00,0.000128,2.75,0.05,0.03,0.58,22.79
8467200.00,0.000112,2.75,0.05,0.03,0.58,22.79
8470800.00,0.000115,2.75,0.05,0.03,0.58,22.79
8474400.00,0.000114,2.75,0.05,0.03,0.58,22.79
8478000.00,0.000125,2.75,0.05,0.03,0.58,22.79
8481600.00,0.000128,2.75,0.05,0.03,0.58,22.79
8485200.00,0.000124,2.75,0.05,0.03,0.58,22.79
8488800.00,0.000107,2.75,0.05,0.03,0.58,22.79
8492400.00,0.000123,2.75,0.05,0.03,0.58,22.79
8496000.00,0.000132,2.75,0.05,0.03,0.58,22.79
8499600.00,0.000150,2.75,0.05,0.03,0.58,22.79
8503200.00,0.000170,2.75,0.05,0.03,0.58,22.79
8506800.00,0.000178,2.75,0.05,0.03,0.58,22.79
8510400.00,0.000192,2.75,0.05,0.03,0.58,22.79
8514000.00,0.000203,2.75,0.06,0.03,0.58,22.79
8517600.00,0.000199,2.75,0.06,0.03,0.58,22.79
8521200.00,0.000228,2.75,0.11,0.03,0.58,22.79
8524800.00,0.000477,2.75,0.11,0.03,0.58,22.79
8528400.00,0.000533,2.75,0.11,0.03,0.58,22.79
8532000.00,0.000471,2.75,0.11,0.03,0.58,22.79
8535600.00,0.000423,2.75,0.06,0.03,0.58,22.79
8539200.00,0.000370,2.75,0.06,0.03,0.58,22.79
8542800.00,0.000402,2.75,0.05,0.03,0.58,22.79
8546400.00,0.000340,2.75,0.05,0.03,0.58,22.79
8550000.00,0.000321,2.75,0.05,0.03,0.58,22.79
8553600.00,0.000322,2.75,0.05,0.03,0.58,22.79
8557200.00,0.000334,2.75,0.05,0.03,0.58,22.79
8560800.00,0.000335,2.75,0.05,0.03,0.58,22.79
8564400.00,0.000343,2.75,0.05,0.03,0.58,22.79
8568000.00,0.000377,2.75,0.05,0.03,0.58,22.79
8571600.00,0.000412,2.75,0.05,0.03,0.58,22.79
8575200.00,0.000393,2.75,0.05,0.03,0.58,22.79
8578800.00,0.000443,2.75,0.05,0.03,0.58,22.79
8582400.00,0.000416,2.75,0.05,0.03,0.58,22.79
8586000.00,0.000401,2.75,0.05,0.03,0.58,22.79
8589600.00,0.000405,2.75,0.05,0.03,0.58,22.79
8593200.00,0.000408,2.75,0.05,0.03,0.58,22.79
8596800.00,0.000399,2.75,0.05,0.03,0.58,22.79
8600400.00,0.000404,2.75,0.06,0.03,0.58,22.79
8604000.00,0.000387,2.75,0.06,0.03,0.58,22.79
8607600.00,0.000387,2.75,0.11,0.03,0.58,22.79
8611200.00,0.000372,2.75,0.11,0.03,0.58,22.79
8614800.00,0.000391,2.75,0.11,0.03,0.58,22.79
8618400.00,0.000397,2.75,0.11,0.03,0.58,22.79
8622000.00,0.000399,2.75,0.06,0.03,0.58,22.79
8625600.00,0.000400,2.75,0.06,0.03,0.58,22.79
8629200.00,0.000403,2.75,0.05,0.03,0.58,22.79
8632800.00,0.000420,2.75,0.05,0.03,0.58,22.79
8636400.00,0.000452,2.75,0.05,0.03,0.58,22.79
8640000.00,0.000477,2.75,0.05,0.03,0.58,22.79
8643600.00,0.000496,2.75,0.05,0.03,0.58,22.79
8647200.00,0.000525,2.75,0.05,0.03,0.58,22.79
8650800.00,0.000517,2.75,0.05,0.03,0.58,22.79
8654400.00,0.000473,2.75,0.05,0.03,0.58,22.79
8658000.00,0.000498,2.75,0.05,0.03,0.58,22.79
8661600.00,0.000460,2.75,0.05,0.03,0.58,22.79
8665200.00,0.000449,2.75,0.05,0.03,0.58,22.79
8668800.00,0.000433,2.75,0.05,0.03,0.58,22.79
8672400.00,0.000417,2.75,0.05,0.03,0.58,22.79
8676000.00,0.000400,2.75,0.05,0.03,0.58,22.79
8679600.00,0.000378,2.75,0.05,0.03,0.58,22.79
8683200.00,0.000356,2.75,0.05,0.03,0.58,22.79
8686800.00,0.000351,2.75,0.06,0.03,0.58,22.79
8690400.00,0.000335,2.75,0.06,0.03,0.58,22.79
8694000.00,0.000330,2.75,0.11,0.03,0.58,22.79
8697600.00,0.000375,2.75,0.11,0.03,0.58,22.79
8701200.00,0.000460,2.75,0.11,0.03,0.58,22.79
8704800.00,0.000446,2.75,0.11,0.03,0.58,22.79
8708400.00,0.000398,2.75,0.06,0.03,0.58,22.79
8712000.00,0.000352,2.75,0.06,0.03,0.58,22.79
8715600.00,0.000357,2.75,0.05,0.03,0.58,22.79
8719200.00,0.000387,2.75,0.05,0.03,0.58,22.79
8722800.00,0.000357,2.75,0.05,0.03,0.58,22.79
8726400.00,0.000213,2.75,0.05,0.03,0.58,22.79
8730000.00,0.000197,2.75,0.05,0.03,0.58,22.79
8733600.00,0.000217,2.75,0.05,0.03,0.58,22.79
8737200.00,0.000202,2.75,0.05,0.03,0.58,22.79
8740800.00,0.000357,2.75,0.05,0.03,0.58,22.79
8744400.00,0.000382,2.75,0.05,0.03,0.58,22.79
8748000.00,0.000375,2.75,0.05,0.03,0.58,22.79
8751600.00,0.000344,2.75,0.05,0.03,0.58,22.79
8755200.00,0.000344,2.75,0.05,0.03,0.58,22.79
8758800.00,0.000339,2.75,0.05,0.03,0.58,22.79
8762400.00,0.000308,2.75,0.05,0.03,0.58,22.79
8766000.00,0.000235,2.75,0.05,0.03,0.58,22.79
8769600.00,0.000158,2.75,0.05,0.03,0.58,22.79
8773200.00,0.000260,2.75,0.06,0.03,0.58,22.79
8776800.00,0.000310,2.75,0.06,0.03,0.58,22.79
8780400.00,0.000279,2.75,0.11,0.03,0.58,22.79
8784000.00,0.000311,2.75,0.11,0.03,0.58,22.79
8787600.00,0.000317,2.75,0.11,0.03,0.58,22.79
8791200.00,0.000295,2.75,0.11,0.03,0.58,22.79
8794800.00,0.000311,2.75,0.06,0.03,0.58,22.79
8798400.00,0.000254,2.75,0.06,0.03,0.58,22.79
8802000.00,0.000272,2.75,0.05,0.03,0.58,22.79
8805600.00,0.000185,2.75,0.05,0.03,0.58,22.79
8809200.00,0.000184,2.75,0.05,0.03,0.58,22.79
8812800.00,0.000175,2.75,0.05,0.03,0.58,22.79
8816400.00,0.000168,2.75,0.05,0.03,0.58,22.79
8820000.00,0.000173,2.75,0.05,0.03,0.58,22.79
8823600.00,0.000173,2.75,0.05,0.03,0.58,22.79
8827200.00,0.000179,2.75,0.05,0.03,0.58,22.79
8830800.00,0.000170,2.75,0.05,0.03,0.58,22.79
8834400.00,0.000146,2.75,0.05,0.03,0.58,22.79
8838000.00,0.000138,2.75,0.05,0.03,0.58,22.79
8841600.00,0.000139,2.75,0.05,0.03,0.58,22.79
8845200.00,0.000143,2.75,0.05,0.03,0.58,22.79
8848800.00,0.000144,2.75,0.05,0.03,0.58,22.79
8852400.00,0.000149,2.75,0.05,0.03,0.58,22.79
8856000.00,0.000164,2.75,0.05,0.03,0.58,22.79
8859600.00,0.000161,2.75,0.06,0.03,0.58,22.79
8863200.00,0.000144,2.75,0.06,0.03,0.58,22.79
8866800.00,0.000143,2.75,0.11,0.03,0.58,22.79
8870400.00,0.000143,2.75,0.11,0.03,0.58,22.79
8874000.00,0.000159,2.75,0.11,0.03,0.58,22.79
8877600.00,0.000191,2.75,0.11,0.03,0.58,22.79
8881200.00,0.000268,2.75,0.06,0.03,0.58,22.79
8884800.00,0.000309,2.75,0.06,0.03,0.58,22.79
8888400.00,0.000363,2.75,0.05,0.03,0.58,22.79
8892000.00,0.000205,2.75,0.05,0.03,0.58,22.79
8895600.00,0.000190,2.75,0.05,0.03,0.58,22.79
8899200.00,0.000220,2.75,0.05,0.03,0.58,22.79
8902800.00,0.000279,2.75,0.05,0.03,0.58,22.79
8906400.00,0.000304,2.75,0.05,0.03,0.58,22.79
8910000.00,0.000262,2.75,0.05,0.03,0.58,22.79
8913600.00,0.000356,2.75,0.05,0.03,0.58,22.79
8917200.00,0.000198,2.75,0.05,0.03,0.58,22.79
8920800.00,0.000240,2.75,0.05,0.03,0.58,22.79
8924400.00,0.000189,2.75,0.05,0.03,0.58,22.79
8928000.00,0.000184,2.75,0.05,0.03,0.58,22.79
8931600.00,0.000227,2.75,0.05,0.03,0.58,22.79
8935200.00,0.000281,2.75,0.05,0.03,0.58,22.79
8938800.00,0.000506,2.75,0.05,0.03,0.58,22.79
8942400.00,0.000418,2.75,0.05,0.03,0.58,22.79
8946000.00,0.000482,2.75,0.06,0.03,0.58,22.79
8949600.00,0.000384,2.75,0.06,0.03,0.58,22.79
8953200.00,0.000342,2.75,0.11,0.03,0.58,22.79
8956800.00,0.000364,2.75,0.11,0.03,0.58,22.79
8960400.00,0.000410,2.75,0.11,0.03,0.58,22.79
8964000.00,0.000423,2.75,0.11,0.03,0.58,22.79
8967600.00,0.000349,2.75,0.06,0.03,0.58,22.79
8971200.00,0.000351,2.75,0.06,0.03,0.58,22.79
8974800.00,0.000350,2.75,0.05,0.03,0.58,22.79
8978400.00,0.000355,2.75,0.05,0.03,0.58,22.79
8982000.00,0.000335,2.75,0.05,0.03,0.58,22.79
8985600.00,0.000262,2.75,0.05,0.03,0.58,22.79
8989200.00,0.000348,2.75,0.05,0.03,0.58,22.79
8992800.00,0.000392,2.75,0.05,0.03,0.58,22.79
8996400.00,0.000424,2.75,0.05,0.03,0.58,22.79
9000000.00,0.000429,2.75,0.05,0.03,0.58,22.79
9003600.00,0.000413,2.75,0.05,0.03,0.58,22.79
9007200.00,0.000409,2.75,0.05,0.03,0.58,22.79
9010800.00,0.000436,2.75,0.05,0.03,0.58,22.79
9014400.00,0.000398,2.75,0.05,0.03,0.58,22.79
9018000.00,0.000355,2.75,0.05,0.03,0.58,22.79
9021600.00,0.000198,2.75,0.05,0.03,0.58,22.79
9025200.00,0.000163,2.75,0.05,0.03,0.58,22.79
9028800.00,0.000166,2.75,0.05,0.03,0.58,22.79
9032400.00,0.000164,2.75,0.06,0.03,0.58,22.79
9036000.00,0.000138,2.75,0.06,0.03,0.58,22.79
9039600.00,0.000156,2.75,0.11,0.03,0.58,22.79
9043200.00,0.000150,2.75,0.11,0.03,0.58,22.79
9046800.00,0.000285,2.75,0.11,0.03,0.58,22.79
9050400.00,0.000360,2.75,0.11,0.03,0.58,22.79
9054000.00,0.000269,2.75,0.06,0.03,0.58,22.79
9057600.00,0.000325,2.75,0.06,0.03,0.58,22.79
9061200.00,0.000311,2.75,0.05,0.03,0.58,22.79
9064800.00,0.000287,2.75,0.05,0.03,0.58,22.79
9068400.00,0.000227,2.75,0.05,0.03,0.58,22.79
9072000.00,0.000177,2.75,0.05,0.03,0.58,22.79
9075600.00,0.000255,2.75,0.05,0.03,0.58,22.79
9079200.00,0.000173,2.75,0.05,0.03,0.58,22.79
9082800.00,0.000188,2.75,0.05,0.03,0.58,22.79
9086400.00,0.000277,2.75,0.05,0.03,0.58,22.79
9090000.00,0.000139,2.75,0.05,0.03,0.58,22.79
9093600.00,0.000120,2.75,0.05,0.03,0.58,22.79
9097200.00,0.000106,2.75,0.05,0.03,0.58,22.79
9100800.00,0.000109,2.75,0.05,0.03,0.58,22.79
9104400.00,0.000108,2.75,0.05,0.03,0.58,22.79
9108000.00,0.000109,2.75,0.05,0.03,0.58,22.79
9111600.00,0.000106,2.75,0.05,0.03,0.58,22.79
9115200.00,0.000103,2.75,0.05,0.03,0.58,22.79
9118800.00,0.000106,2.75,0.06,0.03,0.58,22.79
9122400.00,0.000112,2.75,0.06,0.03,0.58,22.79
9126000.00,0.000111,2.75,0.11,0.03,0.58,22.79
9129600.00,0.000179,2.75,0.11,0.03,0.58,22.79
9133200.00,0.000329,2.75,0.11,0.03,0.58,22.79
9136800.00,0.000355,2.75,0.11,0.03,0.58,22.79
9140400.00,0.000398,2.75,0.06,0.03,0.58,22.79
9144000.00,0.000423,2.75,0.06,0.03,0.58,22.79
9147600.00,0.000423,2.75,0.05,0.03,0.58,22.79
9151200.00,0.000469,2.75,0.05,0.03,0.58,22.79
9154800.00,0.000565,2.75,0.05,0.03,0.58,22.79
9158400.00,0.000651,2.75,0.05,0.03,0.58,22.79
9162000.00,0.000674,2.75,0.05,0.03,0.58,22.79
9165600.00,0.000687,2.75,0.05,0.03,0.58,22.79
9169200.00,0.000639,2.75,0.05,0.03,0.58,22.79
9172800.00,0.000599,2.75,0.05,0.03,0.58,22.79
9176400.00,0.000494,2.75,0.05,0.03,0.58,22.79
9180000.00,0.000417,2.75,0.05,0.03,0.58,22.79
9183600.00,0.000386,2.75,0.05,0.03,0.58,22.79
9187200.00,0.000348,2.75,0.05,0.03,0.58,22.79
9190800.00,0.000328,2.75,0.05,0.03,0.58,22.79
9194400.00,0.000232,2.75,0.05,0.03,0.58,22.79
9198000.00,0.000306,2.75,0.05,0.03,0.58,22.79
9201600.00,0.000305,2.75,0.05,0.03,0.58,22.79
9205200.00,0.000296,2.75,0.06,0.03,0.58,22.79
9208800.00,0.000300,2.75,0.06,0.03,0.58,22.79
9212400.00,0.000435,2.75,0.11,0.03,0.58,22.79
9216000.00,0.000486,2.75,0.11,0.03,0.58,22.79
9219600.00,0.000577,2.75,0.11,0.03,0.58,22.79
9223200.00,0.000628,2.75,0.11,0.03,0.58,22.79
9226800.00,0.000438,2.75,0.06,0.03,0.58,22.79
9230400.00,0.000391,2.75,0.06,0.03,0.58,22.79
9234000.00,0.000423,2.75,0.05,0.03,0.58,22.79
9237600.00,0.000436,2.75,0.05,0.03,0.58,22.79
