Time,heatingGroupFmu.mSteDem,heatingGroupFmu.absChiOn,heatingGroupFmu.pSteTur,heatingGroupFmu.pGasTur,heatingGroupFmu.pGenTot,heatingGroupFmu.mSteBoi,heatingGroupFmu.mSteChp,heatingGroupFmu.mFueChp,heatingGroupFmu.mFueBoi,heatingGroupFmu.qAbsChi,heatingGroupFmu.boilerFWPum.boi.y,heatingGroupFmu.preChp.p,heatingGroupFmu.preBoi.p,heatingGroupFmu.ext,heatingGroupFmu.yChp,heatingGroupFmu.TAmb,heatingGroupFmu.boilerFWPum.port_a.p,heatingGroupFmu.chp.botCycExp.Qboi,heatingGroupFmu.chp.botCycExp.QsteAbs,heatingGroupFmu.chp.botCycExp.Qlos,heatingGroupFmu.chp.botCycExp.exhQ.y,heatingGroupFmu.qFueChp,qUse,qUseSum
2.61E+07,6.7108116,1,4799930,8284040,1.31E+07,6.710807,-1.17E-05,0.66326845,0.34991673,11421171,0.25840685,897920.56,898596.06,1,0.6992054,268.74704,101325,0,11421171,-5773852.5,21994954,31580863.98,21994954,21994953.5
2.61E+07,6.8519716,1,4822016.5,8496562,13318578,6.8519125,1.24E-05,0.67076397,0.35726655,11491707,0.26383454,897682.44,898386.7,1,0.71558654,268.147,101325,0,11491707,-5824417,2.21E+07,31937755.67,22138140,22138140.5
2.61E+07,7.190406,0,4833781.5,8669690,13503472,2.2904189,4.8999715,0.6750037,0.11949005,0,0.08824113,898578.4,898677.7,1,0.7317588,268.74817,101325,11499664,0,-5827438.5,22160884,32139626.17,22160884,22160884
2.61E+07,7.263074,0,4859906,8897031,13756937,2.319188,4.9438214,0.6834779,0.12085896,0,0.08925204,898875.94,898977.06,1,0.7476928,267.54742,101325,11599987,0,-5898970.5,22358864,32543116.73,22358864,22358863.5
2.61E+07,7.7916822,0,4876028.5,9083515,13959543,2.8327003,4.958934,0.6887371,0.14776258,0,0.10911986,898258.75,898395.4,1,0.76335996,267.54572,101325,11637918,0,-5924043,2.24E+07,32793528.28,22437990,22437989.5
2.61E+07,8.0827265,0,4900720,9303209,14203929,3.0824828,5.00018,0.696444,0.1607127,0,0.11868328,898476.25,898632.8,1,0.7787318,266.446,101325,11733224,0,-5989585.5,2.26E+07,33160484.62,22623530,22623529.5
2.61E+07,8.553424,0,4920115.5,9499945,1.44E+07,3.5263562,5.0269847,0.70243,0.18387063,0,0.13578497,898163.2,898359.7,1,0.79378057,265.9487,101325,11796252,0,-6031572,2.27E+07,33445502.02,22747940,22747939.5
2.61E+07,9.14296,0,4930995,9675803,14606798,4.1052065,5.037678,0.7066768,0.21409144,0,0.15810245,897886.7,898144.9,1,0.80847913,265.95023,101325,11821945,0,-6050200,2.28E+07,33647709.16,22803140,22803140
2.61E+07,9.647447,0,4932589,9829248,14761837,4.6170835,5.0304017,0.70929796,0.2409346,0,0.17792562,897849.1,898171.3,1,0.8228008,266.45837,101325,11807743,0,-6047373,22787706,33772513.07,22787706,22787705
2.61E+07,9.208607,0,4882515,9775862,14658377,4.315368,4.8932796,0.6985202,0.22501266,0,0.16616757,898904.4,899187.75,1,0.8367199,272.57126,101325,11481923,0,-5846054.5,22210492,33259340.8,22210492,22210492.5
2.61E+07,8.967097,0,4853961.5,9809497,14663459,4.1511645,4.8160014,0.6941408,0.21652125,0,0.15989684,898756.56,899020.06,1,0.85021096,275.9669,101325,11302151,0,-5745673,21901786,33050820.05,21901786,21901785.5
2.61E+07,8.467677,0,4830438.5,9856282,14686721,3.7139013,4.753836,0.69108164,0.19365719,0,0.14301215,899162.44,899377.7,1,0.86324984,278.7628,101325,1.12E+07,0,-5668090,21653678,32905161.21,21653678,21653678.5
2.61E+07,8.068606,0,4814183,9916973,14731156,3.3614864,4.7071586,0.6893002,0.17526773,0,0.12943189,899124.94,899305.9,1,0.8758129,280.96277,101325,1.10E+07,0,-5611571.5,21471144,32820339.72,21471144,21471144.5
2.61E+07,7.8288965,0,4799599,9969598,14769197,3.1664917,4.662433,0.68739015,0.16511786,0,0.121936396,898986.06,899149.7,1,0.8878774,283.16266,101325,10940802,0,-5555570.5,2.13E+07,32729394.6,21295970,21295971.5
2.61E+07,7.6397095,0,4798672,10071795,14870467,2.9872127,4.6525073,0.68893594,0.15575199,0,0.11501989,899005.7,899154.44,1,0.89942163,283.75314,101325,1.09E+07,0,-5552058.5,21268092,32802995.85,21268092,21268090.5
2.61E+07,7.590523,0,4799921,10171545,14971466,2.9442606,4.646254,0.69211406,0.15351339,0,0.113366716,898858.8,899004.1,1,0.9104246,284.25214,101325,10902722,0,-5549506,2.13E+07,32954318.85,21252150,21252149
2.61E+07,7.680116,0,4813778.5,10312339,15126118,3.0143738,4.665738,0.6976481,0.15720582,0,0.11609352,898725.4,898876.3,1,0.9208665,283.74466,101325,10949319,0,-5579400,21342498,33217816.63,21342498,21342497.5
2.62E+07,7.702731,0,4835566.5,10475529,15311096,2.9988112,4.703858,0.7045806,0.15630297,0,0.11542677,898795.6,898945.25,1,0.93072844,282.5454,101325,11036935,0,-5630701,21503202,33547900.69,21503202,21503202.5
2.62E+07,8.171918,0,4852891.5,10599852,15452744,3.4447517,4.727115,0.7094648,0.17966059,0,0.13267593,898185.8,898374.5,1,0.93999255,282.04868,101325,11093471,0,-5657219,21603582,33780456.99,21603582,21603581.5
2.62E+07,8.50372,0,4867331,10697358,15564689,3.7609859,4.742643,0.71291614,0.1960741,0,0.144797,898264.25,898484.44,1,0.9486422,282.04944,101325,11128337,0,-5666482,2.17E+07,33944789.09,21662150,21662150
2.62E+07,9.1400585,0,4886030.5,10812795,15698826,4.371568,4.768476,0.71751773,0.22807834,0,0.16843152,897827.7,898118,1,0.9566616,281.44083,101325,11192377,0,-5694705,21773114,34163889.2,21773114,21773112.5
2.62E+07,9.149419,0,4918452.5,11033026,15951479,4.3030186,4.846412,0.7281744,0.22441061,0,0.16572297,898580.06,898861.9,1,0.9640364,278.13483,101325,11373557,0,-5811132.5,22103142,34671295.88,22103142,22103142
2.62E+07,9.04872,0,4938766.5,11201249,16140016,4.1515284,4.897223,0.73595756,0.21651377,0,0.15989129,898703.75,898967.3,1,0.97075313,275.94363,101325,11492706,0,-5891311,22322782,35041883.26,22322782,22322783.5
2.62E+07,8.830116,0,4949869,11296131,1.62E+07,3.9126892,4.917423,0.7397406,0.20399861,0,0.1506491,898874.8,899111.25,1,0.9767998,275.34506,101325,11538861,0,-5917707.5,22406438,35222008.93,22406438,22406437.5
2.62E+07,8.85064,0,4960392,11404514,16364906,3.907238,4.9433875,0.7444227,0.2037382,0,0.15045679,898598.3,898834.1,1,0.9821654,274.24664,101325,11600221,0,-5960491.5,22521104,35444942.44,22521104,22521104.5
2.62E+07,8.962211,0,4965958,11433356,16399314,4.021251,4.940907,0.7448368,0.20965548,0,0.1548266,898456.94,898705.44,1,0.9868402,274.8469,101325,11593779,0,-5944860.5,22504598,35464659.4,22504598,22504597.5
2.62E+07,9.340582,0,4972536.5,11504954,1.65E+07,4.385314,4.955247,0.7477955,0.22873339,0,0.16891526,898080.7,898372.75,1,0.9908158,274.24677,101325,11629279,0,-5969375.5,22571192,35605534.94,22571192,22571191
2.62E+07,9.439767,0,4977466.5,11564223,16541689,4.472253,4.967517,0.7502397,0.23324332,0,0.17224576,898376.1,898679.25,1,0.994085,273.74765,101325,11657606,0,-5989812,22624884,35721913.08,22624884,22624884.5
2.62E+07,9.400466,0,4980688.5,11546838,16527526,4.444693,4.9557633,0.7486298,0.23176372,0,0.1711531,898528.4,898827.94,1,0.99664193,274.84872,101325,11629154,0,-5954754.5,22564596,35645259.3,22564596,22564597
2.62E+07,9.4847145,0,4983504,11615409,16598913,4.509606,4.974997,0.75194174,0.23503898,0,0.17357183,898367.7,898675.6,1,0.9984819,273.7468,101325,11672078,0,-5994358,2.26E+07,35802954.01,22649940,22649940
2.62E+07,10.293668,0,4985049,11628446,16613494,5.3183084,4.975264,0.7523741,0.27736956,0,0.20483214,897348.6,897773.25,1,0.99960166,273.74652,101325,11675783,0,-5995515.5,22656348,35823540.4,22656348,22656347.5
2.62E+07,10.921922,0,4984174,11731712,16715886,5.914495,5.0073714,0.7579461,0.30847636,0,0.22780393,897401.9,897926.6,1,0.9999991,271.44968,101325,11751477,0,-6075367,22811018,36088845.61,22811018,22811018
2.62E+07,11.250233,0,4984633,11680223,16664856,6.258558,4.991669,0.7552025,0.32642078,0,0.24105553,897619.2,898206.75,1,0.99967355,272.56,101325,11714549,0,-6036499,2.27E+07,35958211.84,22735680,22735681
2.62E+07,11.290757,0,4983705,11568892,16552597,6.332047,4.9586935,0.74934274,0.3301867,0,0.24383658,897894.94,898496.3,1,0.9986256,274.87036,101325,11635723,0,-5956023.5,22575452,35679205.22,22575452,22575451.5
2.62E+07,11.420815,0,4974223.5,1.13E+07,16287093,6.544101,4.876694,0.7356249,0.34126267,0,0.25201598,897713.25,898355.6,1,0.99685717,280.37198,101325,11443548,0,-5769410,22187182,35026043.99,22187182,22187181.5
2.62E+07,11.560932,0,4955528,11134298,16089826,6.745058,4.815851,0.7262838,0.35173777,0,0.25975165,897649.06,898331.5,1,0.99437135,283.7678,101325,11300707,0,-5655288.5,21911524,34581276.85,21911524,21911523.5
2.62E+07,11.7176695,0,4929990.5,10960714,15890705,6.9610057,4.756711,0.71731436,0.36310112,0,0.2681433,897601.75,898328.6,1,0.99117273,286.45908,101325,11164095,0,-5561831.5,21655918,34154205.94,21655918,21655917
2.62E+07,11.317203,0,4915609.5,10887292,15802902,6.5824375,4.7348332,0.714178,0.34327585,0,0.25350267,898373.25,899023.1,1,0.9872671,287.052,101325,11111253,0,-5538411.5,21565274,34004871.29,21565274,21565274
2.62E+07,10.838368,0,4904307.5,1.08E+07,15741137,6.115754,4.722659,0.712512,0.3188922,0,0.23549584,898608.75,899169.8,1,0.9826615,287.04556,101325,11081857,0,-5534177,21520342,33925546.37,21520342,21520341.5
2.62E+07,10.559592,0,4912207.5,10919984,15832191,5.7965136,4.7630935,0.71849436,0.3022377,0,0.22319679,898487.56,898991.56,1,0.9773642,284.24084,101325,11176689,0,-5622880.5,21711778,34210390.46,21711778,21711777
2.62E+07,10.490058,0,4906074.5,10908378,15814453,5.7206726,4.7693863,0.7192858,0.29830986,0,0.22029616,898268.25,898759.2,1,0.9713848,283.1386,101325,11191976,0,-5654285,21752336,34248074.08,21752336,21752335.5
2.62E+07,10.500758,0,4904595,10924842,15829437,5.7052145,4.795527,0.7218732,0.29749388,0,0.21969357,898182.5,898670.8,1,0.96473414,280.93866,101325,11253124,0,-5719348.5,21877068,34371270.54,21877068,21877067.5
2.62E+07,10.629884,0,4901221,10911987,15813208,5.8160048,4.8138795,0.7229751,0.30331984,0,0.22399594,898023.94,898531.4,1,0.9574242,279.23813,101325,1.13E+07,0,-5767789,2.20E+07,34423736.41,21966180,21966180
2.62E+07,10.609883,0,4906000.5,10935492,15841492,5.752713,4.8571734,0.7263229,0.299992,0,0.22153838,898218.6,898715.06,1,0.9494683,276.438,101325,11398278,0,-5852437,22156716,34583138.56,22156716,22156715.5
2.62E+07,10.5893,0,4906103.5,10901196,1.58E+07,5.7096047,4.87971,0.7265514,0.29776385,0,0.21989295,898227.94,898716.94,1,0.9408807,274.839,101325,11451548,0,-5896681.5,22254334,34594018.36,22254334,22254333
26251222,10.469125,0,4913804,10886544,15800348,5.548282,4.920864,0.72807205,0.2893363,0,0.21366934,898387.75,898849.6,1,0.9316769,272.54013,101325,11547845,0,-5963958.5,22425608,34666422.59,22425608,22425607.5
26254822,10.319825,0,4910808.5,10791223,15702031,5.394422,4.92541,0.72511005,0.28128672,0,0.2077249,898396.25,898833,1,0.9218737,272.05444,101325,11557718,0,-5969203,22437728,34525389.92,22437728,22437729.5
26258422,10.288658,0,4897808.5,10634438,15532247,5.3897753,4.8989115,0.7186962,0.2811017,0,0.20758826,898266.9,898702.9,1,0.91148865,272.95416,101325,11496676,0,-5926553.5,22321038,34220000.87,22321038,22321038
26262022,10.058482,0,4887303,10479621,15366924,5.1797056,4.8788137,0.71246547,0.27011704,0,0.19947629,898548,898951,1,0.9005406,273.65448,101325,1.14E+07,0,-5889660,22225902,33923330.89,22225902,22225903
26265622,9.800758,0,4876765,10315355,1.52E+07,4.9427886,4.85796,0.70770353,0.25768945,0,0.19029875,898629.6,898997.25,1,0.88904935,274.45438,101325,11398542,0,-5848015.5,22123324,33696595.88,22123324,22123322.5
26269222,9.931284,0,4867394,10149586,1.50E+07,5.0922575,4.838997,0.703056,0.2655349,0,0.19609247,898151.1,898540.9,1,0.8770356,275.15466,101325,11355019,0,-5808706.5,2.20E+07,33475308.38,22031120,22031119.5
26272822,10.152043,0,4857197,9975058,14832255,5.3333216,4.8186736,0.697962,0.27809924,0,0.20537099,897985.1,898412.1,1,0.86452115,275.95468,101325,11307183,0,-5765032.5,21929412,33232762.67,21929412,21929412.5
26276422,10.502044,0,4846790.5,9795890,14642681,5.7036576,4.7983356,0.69264466,0.29743364,0,0.21964909,897743.1,898231.1,1,0.8515285,276.75467,101325,11259875,0,-5720434,2.18E+07,32979582.84,21827100,21827099.5
26280022,10.851519,0,4835866.5,9612401,14448267,6.073504,4.777975,0.68709904,0.31673598,0,0.2339035,897646.3,898199.6,1,0.8380813,277.55466,101325,11212399,0,-5674982.5,21723248,32715533.69,21723248,21723248
26283622,11.113213,0,4826065.5,9432055,1.43E+07,6.3506527,4.762489,0.6818023,0.33112237,0,0.24452758,897670.25,898275.2,1,0.8242038,278.15292,101325,11174746,0,-5635707.5,21636518,32463334.71,21636518,21636519
26287222,11.660351,0,4820986.5,9268666,14089653,6.902354,4.7579784,0.677723,0.3600272,0,0.26587325,897206.94,897921.56,1,0.80992097,278.15115,101325,11166889,0,-5616631,21604506,32269102.92,21604506,21604506.5
26290822,11.717896,0,4801088.5,9062842,1.39E+07,6.9920063,4.725937,0.67059284,0.36469042,0,0.26931694,897677,898410.3,1,0.7952587,279.26468,101325,1.11E+07,0,-5555608.5,21447906,31929607.48,21447906,21447907
26294422,11.355735,0,4748194.5,8760451,13508646,6.7268233,4.6290092,0.6560827,0.3508551,0,0.25909984,898189.94,898868.7,1,0.7802436,283.17688,101325,10863432,0,-5389784.5,21001412,31238721.68,21001412,21001411
26298022,10.6221695,0,4674314.5,8391053,13065367,6.1167507,4.505612,0.6373477,0.31908786,0,0.23564033,898814.56,899375.8,1,0.7649026,288.1701,101325,10574996,0,-5176438.5,20425748,30346673.39,20425748,20425749
26301622,9.282987,0,4618137,8107978,12726115,4.858252,4.424908,0.62332356,0.2533265,0,0.18707679,899833.5,900189,1,0.7492636,291.46964,101325,10383039,0,-5026848.5,20028024,29678927.99,20028024,20028024.5
26305222,8.087486,0,4555833,7821218.5,12377052,3.6198523,4.4677134,0.6086014,0.1886356,0,0.1393038,899930.9,900136.56,1,0.7333548,294.8696,101325,10481229,0,-4578247,19615308,28977947.06,19615308,19615309
26308822,7.6589475,0,4506475,7575639.5,12082114,3.251273,4.407707,0.59678495,0.16950594,0,0.12517692,899197.1,899368.1,1,0.7172049,297.05457,101325,10342467,0,-4472159,1.93E+07,28415318.61,19321100,19321101
26312422,7.4800587,0,4495356,7422614.5,1.19E+07,3.0711827,4.408879,0.5922048,0.16012065,0,0.118246056,898970,899125.56,1,0.7008433,296.45096,101325,10345401,0,-4459691.5,19300448,28197239.35,19300448,19300448.5
26316022,7.490936,0,4461782.5,7228418,11690201,3.1112957,4.3796186,0.58427745,0.16222455,0,0.11979974,898758.7,898917.6,1,0.6842993,297.04358,101325,1.03E+07,0,-4401869.5,19140682,27819786.5,19140682,19140682
26319622,7.650117,0,4451742,7086420.5,11538162,3.2650428,4.3850665,0.5806114,0.1702899,0,0.12575586,898565.56,898737.8,1,0.66760296,295.94357,101325,10290782,0,-4400162.5,19142686,27645231.2,19142686,19142686.5
26323222,7.672574,0,4440944.5,6941403.5,11382348,3.2818334,4.3906846,0.57665926,0.17106768,0,0.12633024,898706.75,898880.5,1,0.65078443,294.84344,101325,10301996,0,-4398070.5,19141012,27457054.01,19141012,19141011
26326822,8.108303,0,4445747,6828670.5,11274417,3.81361,4.2947164,0.5755061,0.19899824,0,0.14695641,898148.75,898374.44,1,0.6338741,292.54153,101325,10080814,0,-4721929,1.92E+07,27402147.45,19248490,19248490
26330422,7.8198247,0,4433154,6676426,1.11E+07,3.5215855,4.2982492,0.5709029,0.18359932,0,0.13558461,899019.44,899215.44,1,0.6169026,291.44226,101325,10085701,0,-4719148,19238004,27182970.68,19238004,19238003
26334022,7.79,0,4426261.5,6535678.5,1.10E+07,3.482015,4.307987,0.56724143,0.1815737,0,0.13408872,898729.7,898921.94,1,0.5999005,289.84366,101325,10109259,0,-4734128.5,19269648,27008633.45,19269648,19269649
26337622,7.7910533,0,4392001,6350364.5,10742366,3.5094423,4.2815895,0.5590335,0.18298051,0,0.13512763,898659.25,898854.1,1,0.58289856,289.84686,101325,10046734,0,-4685801.5,19124536,26617821.07,19124536,19124536.5
26341222,7.980712,0,4364593,6193804.5,10558398,3.7142646,4.26623,0.5525579,0.19340177,0,0.14282353,898372.44,898587.75,1,0.56592757,288.7371,101325,10005417,0,-4675791,1.90E+07,26309491.85,19045800,19045801
26344822,9.801522,0,4245287.5,6086161,10331449,5.6794305,4.122027,0.5364628,0.29643318,0,0.21891028,895747.1,896231,1,0.54901814,285.93225,101325,9676473,0,-4714542,18636302,25543139.76,18636302,18636302.5
26348422,10.05959,0,3852313,5990226.5,9842539,6.317173,3.7424202,0.5115925,0.32948995,0,0.24332206,897455.4,898053.94,1,0.5322009,282.53656,101325,8782224,0,-4793156,17427692,24358965.3,17427692,17427693
26352022,9.990527,0,3618746.5,5813063,9431809,6.44327,3.5472476,0.49628106,0.33597708,0,0.2481127,897828.1,898450.9,1,0.51550615,282.05124,101325,8322647.5,0,-4773427,16714821,23629926.39,16714821,16714821
26355622,10.08,0,3431137.8,5615741,9046879,6.696254,3.3837445,0.47573978,0.3492122,0,0.2578866,897638.5,898311.1,1,0.49896413,282.55463,101325,7940063.5,0,-4700194,16071395,22651873.88,16071395,16071395.3
26359222,10.080117,0,3435000.8,5391789.5,8826790,6.728189,3.3519256,0.4629853,0.35084137,0,0.25908968,897804.4,898483.4,1,0.48260474,284.25293,101325,7864974.5,0,-4579456,15879431,22044582.07,15879431,15879431.3
26362822,10.099941,0,3064945,5249977.5,8314922.5,6.99963,3.1003122,0.4429399,0.3650229,0,0.26956248,897625,898359.94,1,0.46645755,282.55008,101325,7274727,0,-4603354.5,14943027,21090140.4,14943027,14943026.5
26366422,10.090058,0,2909582.8,5059361.5,7968944,7.1168118,2.9732459,0.42516991,0.371123,0,0.27406725,897635,898394.7,1,0.45055175,283.14935,101325,6976392,0,-4528309.5,14414284,20244040.09,14414284,14414284.3
26370022,10.100059,0,2724074,4895108.5,7619182.5,7.249001,2.851056,0.4113601,0.3780215,0,0.2791617,897595.06,898383.3,1,0.43491605,282.54306,101325,6689849,0,-4508591,13922514,19586499.8,13922514,13922514
26373622,10.11,0,2545982.2,4762120,7308102.5,7.348476,2.7615213,0.39921126,0.38320804,0,0.28299186,897591.9,898401.9,1,0.41957876,280.34338,101325,6479830.5,0,-4542994.5,13568808,19008044.93,13568808,13568807.2
26377222,10.110176,0,2442584.5,4591516,7034100.5,7.429514,2.6806586,0.3827783,0.38743007,0,0.28610975,897599.7,898427.7,1,0.40456757,280.35666,101325,6290109.5,0,-4482016.5,13214711,18225605.98,13214711,13214710.5
26380822,10.141934,0,2426705.2,4396573,6823278.5,7.511618,2.6302774,0.3722433,0.3916627,0,0.28923544,897556.56,898402.94,1,0.38990963,282.0638,101325,6170982,0,-4367258,12964945,17723992.49,12964945,12964945.2
26384422,10.473694,0,2442930.2,4184878.5,6627808.5,7.888376,2.5852327,0.36380425,0.4113099,0,0.30374452,897095.6,898029,1,0.37563142,284.85995,101325,6065278.5,0,-4222325.5,12730534,17322175.56,12730534,12730534.2
26388022,11.105981,0,2433017.8,4000438.2,6433456,8.561902,2.543939,0.35599342,0.4464158,0,0.3296696,896526.7,897626.3,1,0.36175877,286.45956,101325,5968003,0,-4123252.2,12524273,16950270.7,12524273,12524273
26391622,12.116246,0,0,3821215.5,3821215.5,8.578193,3.5381172,0.34817734,0.44692072,0,0.33004245,895549.2,896652.94,0,0.3483167,288.16064,101325,8296605,0,-4024943.2,12321548,16578115.87,12321548,12321548.2
26395222,11.480235,0,2602730,3612377,6215107,8.9273405,2.5528893,0.3515138,0.46541435,0,0.34369963,897820,899015.5,1,0.3353296,292.5481,101325,5987711,0,-3867138.8,1.25E+07,16736978.07,12457580,12457579.8
26398822,11.51783,0,2478952.2,3484928.5,5963880.5,9.0504055,2.4674697,0.33963814,0.47203285,0,0.34858727,897026.25,898254.94,1,0.32282084,292.04654,101325,5791334,0,-3840291.8,12110578,16171530.4,12110578,12110578
26402422,11.146597,0,2389587.2,3363705.8,5753293,8.738015,2.4086611,0.32901806,0.4557089,0,0.33653235,897630.7,898775.94,1,0.3108131,291.4471,101325,5652809,0,-3815609.2,11858005,15665865.91,11858005,11858005.4
26406022,10.570234,0,2340874,3239406.5,5580280.5,8.200955,2.369286,0.31977284,0.42755812,0,0.31574354,898047.44,899056.25,1,0.29932806,291.44748,101325,5557575.5,0,-3774428.5,11672878,15225664,11672878,11672878
26409622,10.611996,0,2296396.8,3127507.2,5423904,8.273393,2.338562,0.31551257,0.43138826,0,0.318572,897322.2,898348.94,1,0.2883865,290.94678,101325,5486521.5,0,-3751642,1.15E+07,15022815.51,11534560,11534560.3
26413222,10.952759,0,2254914,3022520.5,5277434.5,8.641106,2.3115883,0.31130502,0.45059302,0,0.3327544,896861.56,897981.56,1,0.27800816,290.34354,101325,5423828.5,0,-3733136,11411879,14822477.22,11411879,11411878.5
26416822,11.421291,0,2208054.5,2929322.2,5137376.5,9.133404,2.287854,0.30731574,0.4763307,0,0.35176116,896553.06,897804.4,1,0.26821184,289.24353,101325,5369441.5,0,-3730520.2,11308017,14632531.64,11308017,11308016.2
26420422,11.639472,0,2161156,2841741.8,5002897.5,9.374379,2.2650988,0.30337882,0.48890898,0,0.36104998,896757.25,898075.44,1,0.2590152,288.1436,101325,5316307.5,0,-3730226,11207689,14445079.14,11207689,11207689.5
26424022,11.54818,0,2124795.8,2755325.2,4880121,9.305056,2.2431636,0.2994221,0.48527944,0,0.35836965,897139.25,898438.06,1,0.2504349,287.54663,101325,5264566.5,0,-3718081.5,11107444,14256683.87,11107444,11107443.8
26427622,11.235596,0,2092199.8,2674153.5,4766353,9.013371,2.2223232,0.29556313,0.47010797,0,0.3471658,897505.9,898724.44,1,0.24248643,287.0453,101325,5216491.5,0,-3705174,11013866,14072942.87,11013866,11013865.3
26431222,10.480074,0,2028262.1,2620417.5,4648679.5,8.275232,2.2050757,0.29254073,0.43170425,0,0.3188054,898283.1,899310.3,1,0.23518418,284.83936,101325,5177894.5,0,-3746180.5,10952337,13929034.32,10952337,10952337.1
26434822,8.800764,0,1974845.5,2566455.5,4541301,6.607574,2.1932075,0.28948715,0.34425765,0,0.25422773,899805.6,900460.56,1,0.22854131,283.13852,101325,5140313,0,-3774859,10890017,13783641.16,10890017,10890017.5
26438422,8.930588,0,1911280.1,2520437.2,4431717.5,6.7551255,2.1754467,0.28664416,0.35227132,0,0.26014566,897714,898398.44,1,0.22256985,280.93744,101325,5105008.5,0,-3821288,10837577,13648275.03,10837577,10837576.6
26442022,9.029295,0,1859623.2,2476294,4335917,6.8681455,2.1611593,0.283928,0.35819855,0,0.26452282,897722.44,898430,1,0.21728061,279.24924,101325,5072163.5,0,-3855052,10786839,13518947.79,10786839,10786838.7
26445622,8.91194,0,1884084.6,2408303.5,4292388,6.762228,2.1496646,0.28069034,0.3525588,0,0.26035798,897990.2,898676.06,1,0.21268313,280.95645,101325,5042859,0,-3784471.8,10711416,13364789.85,10711416,10711415.4
26449222,9.243644,0,1896833.6,2354308,4251141.5,7.104704,2.1388562,0.27799833,0.37044463,0,0.2735663,897376.2,898133.4,1,0.20878571,282.05646,101325,5018008.5,0,-3736319.8,10651162,13236612.48,10651162,10651161.9
