Time,electricalGroup.Ppv,electricalGroup.Ir,electricalGroup.Pdem,electricalGroup.Ppla,electricalGroup.Pgen,electricalGroup.Soc,electricalGroup.Pbat,electricalGroup.Pgri.real,electricalGroup.batCon1.chaCyc.active,electricalGroup.batCon1.staBy.active,electricalGroup.batCon1.disCyc.active
892800,375799.22,193.31,-12115529.00,0.00,4578465.50,0.05,0.00,7161264.50,0.00,1.00,0.00
896400,869734.94,447.39,-12470836.00,0.00,4530146.50,0.05,0.00,7070954.50,0.00,1.00,0.00
900000,1181864.10,607.95,-12893911.00,0.00,4474417.00,0.05,0.00,7237630.00,0.00,1.00,0.00
903600,1317070.50,677.51,-12981490.00,0.00,4412287.00,0.05,0.00,7252132.50,0.00,1.00,0.00
907200,1315235.00,676.56,-12976832.00,0.00,4376721.50,0.05,0.00,7284875.50,0.00,1.00,0.00
910800,1170339.10,602.03,-12976321.00,0.00,4329910.00,0.05,0.00,7476072.00,0.00,1.00,0.00
914400,891295.06,458.49,-12786305.00,0.00,4288703.00,0.05,0.00,7606307.00,0.00,1.00,0.00
918000,515110.16,264.97,-12904772.00,0.00,4248124.00,0.05,0.00,8141538.00,0.00,1.00,0.00
921600,132096.69,67.95,-12789530.00,0.00,4213023.00,0.05,0.00,8444411.00,0.00,1.00,0.00
925200,14954.71,7.69,-12589717.00,0.00,4160923.50,0.05,0.00,8413839.00,0.00,1.00,0.00
928800,0.00,0.00,-12373291.00,0.00,4122198.80,0.05,0.00,8251092.00,0.00,1.00,0.00
932400,0.00,0.00,-12139387.00,0.00,4076691.50,0.05,0.00,8062695.00,0.00,1.00,0.00
936000,0.00,0.00,-11771378.00,0.00,4070283.00,0.05,0.00,7701094.50,0.00,1.00,0.00
939600,0.00,0.00,-11542855.00,0.00,4089694.80,0.05,0.00,7453160.00,0.00,1.00,0.00
943200,0.00,0.00,-11235567.00,0.00,4119348.80,0.05,0.00,7116218.00,0.00,1.00,0.00
946800,0.00,0.00,-11023183.00,0.00,4150693.50,0.05,0.00,6872490.00,0.00,1.00,0.00
950400,0.00,0.00,-10778786.00,0.00,4200756.00,0.05,0.00,6578030.00,0.00,1.00,0.00
954000,0.00,0.00,-10675131.00,0.00,4260903.00,0.05,0.00,6414228.50,0.00,1.00,0.00
957600,0.00,0.00,-10706271.00,0.00,4308471.00,0.05,0.00,6397799.50,0.00,1.00,0.00
961200,0.00,0.00,-10703155.00,0.00,4388793.50,0.05,0.00,6314361.50,0.00,1.00,0.00
964800,0.00,0.00,-11083465.00,0.00,4478927.50,0.05,0.00,6604537.50,0.00,1.00,0.00
968400,0.00,0.00,-11390357.00,0.00,4570436.50,0.05,0.00,6819920.50,0.00,1.00,0.00
972000,0.00,0.00,-11719242.00,0.00,4679918.50,0.05,0.00,7039323.00,0.00,1.00,0.00
975600,47813.38,24.60,-11944963.00,0.00,4798766.50,0.05,0.00,7098383.00,0.00,1.00,0.00
979200,470298.03,241.92,-12166673.00,0.00,4941052.00,0.05,0.00,6755323.00,0.00,1.00,0.00
982800,974343.60,501.21,-12352926.00,0.00,5118220.00,0.05,0.00,6260362.00,0.00,1.00,0.00
986400,1257907.90,647.07,-12727434.00,0.00,5295969.00,0.05,0.00,6173557.00,0.00,1.00,0.00
990000,1392323.20,716.22,-12875470.00,0.00,5465537.00,0.05,0.00,6017609.50,0.00,1.00,0.00
993600,1371268.00,705.38,-12987681.00,0.00,5632453.50,0.05,0.00,5983959.50,0.00,1.00,0.00
997200,1207581.60,621.18,-13006580.00,0.00,5814461.50,0.05,0.00,5984537.00,0.00,1.00,0.00
1000800,920013.56,473.26,-13498345.00,0.00,6010702.50,0.05,0.00,6567629.00,0.00,1.00,0.00
1004400,553370.20,284.66,-13332192.00,0.00,6144243.50,0.05,0.00,6634578.50,0.00,1.00,0.00
1008000,143796.25,73.97,-13241949.00,0.00,6328908.00,0.05,0.00,6769244.50,0.00,1.00,0.00
1011600,8298.64,4.27,-12736543.00,0.00,6507288.00,0.05,0.00,6220956.50,0.00,1.00,0.00
1015200,0.00,0.00,-12130552.00,0.00,6688486.50,0.05,0.00,5442065.50,0.00,1.00,0.00
1018800,0.00,0.00,-11959149.00,0.00,6887951.00,0.05,0.00,5071198.00,0.00,1.00,0.00
1022400,0.00,0.00,-11525311.00,0.00,7146142.00,0.05,0.00,4379169.00,0.00,1.00,0.00
1026000,0.00,0.00,-11335009.00,0.00,7527927.50,0.05,0.00,3807081.50,0.00,1.00,0.00
1029600,0.00,0.00,-11026994.00,0.00,7957375.50,0.05,0.00,3069618.20,0.00,1.00,0.00
1033200,0.00,0.00,-10684900.00,0.00,8577155.00,0.05,0.00,2107745.20,0.00,1.00,0.00
1036800,0.00,0.00,-10558167.00,0.00,9100626.00,0.05,0.00,1457541.50,0.00,1.00,0.00
1040400,0.00,0.00,-10456910.00,0.00,9460369.00,0.05,0.00,996541.10,0.00,1.00,0.00
1044000,0.00,0.00,-10463530.00,0.00,10107026.00,0.05,0.00,356503.60,0.00,1.00,0.00
1047600,0.00,0.00,-10598361.00,0.00,10608285.00,0.05,6803.28,-3120.70,1.00,0.00,0.00
1051200,0.00,0.00,-10868443.00,0.00,10961944.00,0.05,92783.32,-717.19,1.00,0.00,0.00
1054800,0.00,0.00,-11256127.00,0.00,11050949.00,0.05,0.00,205177.88,0.00,1.00,0.00
1058400,0.00,0.00,-11557070.00,0.00,11189958.00,0.05,0.00,367112.25,0.00,1.00,0.00
1062000,30942.65,15.92,-11847716.00,0.00,11399237.00,0.05,0.00,417536.70,0.00,1.00,0.00
1065600,405946.80,208.82,-12058422.00,0.00,11610374.00,0.05,0.00,42100.79,0.00,1.00,0.00
1069200,928672.56,477.71,-12293650.00,0.00,11751309.00,0.05,383801.44,-2530.49,1.00,0.00,0.00
1072800,1118501.50,575.36,-12518339.00,0.00,11846203.00,0.05,447519.56,1153.76,1.00,0.00,0.00
1076400,1229639.40,632.53,-12311334.00,0.00,11968221.00,0.05,881586.20,-4940.51,1.00,0.00,0.00
1080000,1159168.00,596.28,-12505090.00,0.00,12077530.00,0.05,736018.80,4410.53,1.00,0.00,0.00
1083600,995188.50,511.93,-13265042.00,0.00,12210605.00,0.05,-54137.57,5110.75,0.00,0.00,1.00
1087200,794535.06,408.71,-13455633.00,0.00,12384298.00,0.05,-274010.10,2789.98,0.00,0.00,1.00
1090800,473875.94,243.76,-13368150.00,0.00,12743110.00,0.05,-152043.23,-879.39,0.00,0.00,1.00
1094400,129067.46,66.39,-13200099.00,0.00,12968781.00,0.05,-103206.55,-956.50,0.00,0.00,1.00
1098000,21217.38,10.91,-12883047.00,0.00,13403843.00,0.05,536048.94,-5964.37,1.00,0.00,0.00
1101600,0.00,0.00,-12543324.00,0.00,13647923.00,0.05,1099589.20,-5009.76,1.00,0.00,0.00
1105200,0.00,0.00,-12129319.00,0.00,13932570.00,0.06,1797256.00,-5995.32,1.00,0.00,0.00
1108800,0.00,0.00,-11636183.00,0.00,14139838.00,0.06,2497644.80,-6010.35,1.00,0.00,0.00
1112400,0.00,0.00,-11395098.00,0.00,14291597.00,0.06,2893128.20,-3371.10,1.00,0.00,0.00
1116000,0.00,0.00,-11077994.00,0.00,14531279.00,0.07,3448507.20,-4777.92,1.00,0.00,0.00
1119600,0.00,0.00,-10736012.00,0.00,14748364.00,0.07,4007554.50,-4797.50,1.00,0.00,0.00
1123200,0.00,0.00,-10608428.00,0.00,14905736.00,0.08,4294862.00,-2445.28,1.00,0.00,0.00
1126800,0.00,0.00,-10473869.00,0.00,15057438.00,0.08,4581112.50,-2456.48,1.00,0.00,0.00
1130400,0.00,0.00,-10467018.00,0.00,15203578.00,0.09,4735247.00,-1312.85,1.00,0.00,0.00
1134000,0.00,0.00,-10586717.00,0.00,15395862.00,0.10,4808522.50,-622.87,1.00,0.00,0.00
1137600,0.00,0.00,-10814249.00,0.00,15554926.00,0.10,4741264.50,587.54,1.00,0.00,0.00
1141200,0.00,0.00,-11266104.00,0.00,15737118.00,0.11,4473328.50,2314.05,1.00,0.00,0.00
1144800,0.00,0.00,-11598489.00,0.00,15785980.00,0.11,4189924.20,2432.98,1.00,0.00,0.00
1148400,28952.48,14.89,-11878792.00,0.00,15955745.00,0.12,4105866.80,-38.98,1.00,0.00,0.00
1152000,388059.40,199.62,-12154961.00,0.00,16117714.00,0.13,4345970.00,-4842.15,1.00,0.00,0.00
1155600,806257.40,414.74,-12512433.00,0.00,16142921.00,0.13,4439043.00,2296.96,1.00,0.00,0.00
1159200,1015340.56,522.29,-12822576.00,0.00,16189302.00,0.14,4381228.50,-838.08,1.00,0.00,0.00
1162800,1254064.50,645.09,-12807721.00,0.00,16228761.00,0.14,4673601.50,-1503.42,1.00,0.00,0.00
1166400,1199316.50,616.93,-12948194.00,0.00,16283401.00,0.15,4537188.00,2664.74,1.00,0.00,0.00
1170000,668701.94,343.98,-13204590.00,0.00,16356724.00,0.16,3828826.50,7990.87,1.00,0.00,0.00
1173600,383752.53,197.40,-13167510.00,0.00,11456373.00,0.16,-1285644.80,41739.70,0.00,0.00,1.00
1177200,293816.97,151.14,-13071335.00,0.00,16477002.00,0.16,3656938.50,-42545.04,1.00,0.00,0.00
1180800,129659.79,66.70,-12996906.00,0.00,16549542.00,0.16,3682508.50,212.47,1.00,0.00,0.00
1184400,12711.72,6.54,-12632553.00,0.00,11632826.00,0.17,-947513.44,39501.97,0.00,0.00,1.00
1188000,0.00,0.00,-12428992.00,0.00,11679525.00,0.16,-751614.30,-2147.55,0.00,0.00,1.00
1191600,0.00,0.00,-11997802.00,0.00,11769377.00,0.16,-232896.45,-4471.19,0.00,0.00,1.00
1195200,0.00,0.00,-11854191.00,0.00,11752120.00,0.16,-103155.11,-1084.28,0.00,0.00,1.00
1198800,0.00,0.00,-11481469.00,0.00,11752123.00,0.16,267455.40,-3198.45,1.00,0.00,0.00
1202400,0.00,0.00,-11251760.00,0.00,11769378.00,0.16,515498.72,-2119.26,1.00,0.00,0.00
1206000,0.00,0.00,-11084992.00,0.00,11799497.00,0.16,712815.06,-1689.53,1.00,0.00,0.00
1209600,0.00,0.00,-10950356.00,0.00,11795284.00,0.16,843809.25,-1119.20,1.00,0.00,0.00
1213200,0.00,0.00,-10900714.00,0.00,11761180.00,0.17,860332.25,-133.33,1.00,0.00,0.00
1216800,0.00,0.00,-10946214.00,0.00,11744155.00,0.17,798477.80,536.54,1.00,0.00,0.00
1220400,0.00,0.00,-10854694.00,0.00,11667826.00,0.17,813001.75,-130.36,1.00,0.00,0.00
1224000,0.00,0.00,-11041433.00,0.00,11633989.00,0.17,594448.94,1892.82,1.00,0.00,0.00
1227600,0.00,0.00,-11176634.00,0.00,11591725.00,0.17,416613.56,1522.88,1.00,0.00,0.00
1231200,0.00,0.00,-11242535.00,0.00,11516165.00,0.17,274844.28,1213.91,1.00,0.00,0.00
1234800,17601.65,9.05,-11408433.00,0.00,11498716.00,0.17,108814.36,930.16,1.00,0.00,0.00
1238400,116463.74,59.91,-11228108.00,0.00,11431518.00,0.17,318107.30,-1766.52,1.00,0.00,0.00
1242000,252011.19,129.64,-11046206.00,0.00,11352195.00,0.17,555480.44,-2519.28,1.00,0.00,0.00
1245600,343747.06,176.82,-10972693.00,0.00,11200702.00,0.17,572289.40,533.72,1.00,0.00,0.00
1249200,396402.30,203.91,-10879330.00,0.00,16072037.00,0.18,5545825.50,-43283.90,1.00,0.00,0.00
1252800,451636.20,232.32,-10992679.00,0.00,15948409.00,0.18,5409275.00,1908.51,1.00,0.00,0.00
1256400,433794.84,223.15,-11072430.00,0.00,15868917.00,0.19,5232049.00,1767.41,1.00,0.00,0.00
1260000,346160.20,178.07,-11148936.00,0.00,15680230.00,0.20,4880628.00,3173.41,1.00,0.00,0.00
1263600,245690.88,126.38,-11381727.00,0.00,15610525.00,0.20,4477913.00,3424.13,1.00,0.00,0.00
1267200,132150.56,67.98,-11326906.00,0.00,15537988.00,0.21,4344645.00,1412.52,1.00,0.00,0.00
1270800,20032.40,10.30,-11380394.00,0.00,15408462.00,0.22,4050206.00,2106.00,1.00,0.00,0.00
1274400,0.00,0.00,-11304015.00,0.00,15267573.00,0.22,3964112.00,553.57,1.00,0.00,0.00
1278000,0.00,0.00,-11148344.00,0.00,15097677.00,0.23,3949455.50,122.07,1.00,0.00,0.00
1281600,0.00,0.00,-11041745.00,0.00,14946423.00,0.23,3905061.50,383.20,1.00,0.00,0.00
1285200,0.00,0.00,-10837658.00,0.00,14736330.00,0.24,3898723.50,51.54,1.00,0.00,0.00
1288800,0.00,0.00,-10775867.00,0.00,14564922.00,0.24,3789995.20,940.66,1.00,0.00,0.00
1292400,0.00,0.00,-10469547.00,0.00,14382984.00,0.25,3912369.20,-1067.36,1.00,0.00,0.00
1296000,0.00,0.00,-10427640.00,0.00,14219361.00,0.25,3792765.00,1044.48,1.00,0.00,0.00
1299600,0.00,0.00,-10490682.00,0.00,14053504.00,0.26,3564786.00,1964.24,1.00,0.00,0.00
1303200,0.00,0.00,-10407869.00,0.00,13815143.00,0.26,3408608.50,1334.80,1.00,0.00,0.00
1306800,0.00,0.00,-10355357.00,0.00,13636476.00,0.27,3282201.80,1082.56,1.00,0.00,0.00
1310400,0.00,0.00,-10493113.00,0.00,13429562.00,0.27,2939407.20,2957.70,1.00,0.00,0.00
1314000,0.00,0.00,-10575717.00,0.00,13174168.00,0.27,2601351.00,2900.46,1.00,0.00,0.00
1317600,0.00,0.00,-10754371.00,0.00,12940131.00,0.28,2189301.20,3541.41,1.00,0.00,0.00
1321200,13774.35,7.09,-10606044.00,0.00,12706937.00,0.28,2114941.20,274.09,1.00,0.00,0.00
1324800,173674.40,89.34,-10792267.00,0.00,12459204.00,0.28,1843372.50,2760.99,1.00,0.00,0.00
1328400,453327.90,233.19,-10511024.00,0.00,12210399.00,0.29,2146786.00,-5916.82,1.00,0.00,0.00
1332000,1037488.30,533.69,-10511252.00,0.00,11965955.00,0.29,2490036.00,-2155.36,1.00,0.00,0.00
1335600,1397869.90,719.07,-10683766.00,0.00,11911157.00,0.29,2625058.50,-201.99,1.00,0.00,0.00
1339200,1449379.40,745.57,-10810193.00,0.00,11948329.00,0.30,2591300.20,3785.04,1.00,0.00,0.00
1342800,1306857.90,672.25,-11043966.00,0.00,11711612.00,0.30,1981394.80,6891.11,1.00,0.00,0.00
1346400,818138.90,420.85,-11130505.00,0.00,11313959.00,0.30,1016793.94,15200.66,1.00,0.00,0.00
1350000,395151.62,203.27,-11312660.00,0.00,10637180.00,0.30,-269419.47,10909.12,0.00,0.00,1.00
1353600,125051.23,64.33,-11307236.00,0.00,10513407.00,0.30,-666342.80,2435.14,0.00,0.00,1.00
1357200,19986.50,10.28,-11458509.00,0.00,10678857.00,0.30,-759265.56,399.87,0.00,0.00,1.00
1360800,0.00,0.00,-11520280.00,0.00,10351933.00,0.30,-1165011.40,3335.49,0.00,0.00,1.00
1364400,0.00,0.00,-11318703.00,0.00,9422535.00,0.29,-1889922.10,6245.62,0.00,0.00,1.00
1368000,0.00,0.00,-11190039.00,0.00,8116234.00,0.29,-3063699.50,10105.61,0.00,0.00,1.00
1371600,0.00,0.00,-11061321.00,0.00,7091372.50,0.28,-3962258.20,7690.03,0.00,0.00,1.00
1375200,0.00,0.00,-11008219.00,0.00,6653934.00,0.27,-4350987.00,3298.09,0.00,0.00,1.00
1378800,0.00,0.00,-10829239.00,0.00,6429523.00,0.26,-4399326.00,389.85,0.00,0.00,1.00
1382400,0.00,0.00,-10645575.00,0.00,6222477.50,0.26,-4422896.50,200.64,0.00,0.00,1.00
1386000,0.00,0.00,-10612643.00,0.00,5979640.00,0.25,-4631201.50,1801.25,0.00,0.00,1.00
1389600,0.00,0.00,-10626395.00,0.00,5748529.50,0.24,-4875764.00,2101.23,0.00,0.00,1.00
1393200,0.00,0.00,-10632728.00,0.00,5534448.50,0.23,-5096388.00,1891.43,0.00,0.00,1.00
1396800,0.00,0.00,-10911301.00,0.00,3995511.80,0.21,-6900193.00,15596.52,0.00,0.00,1.00
1400400,0.00,0.00,-11166385.00,0.00,3853895.20,0.20,-7309085.50,3404.19,0.00,0.00,1.00
1404000,0.00,0.00,-11475121.00,0.00,3663132.50,0.18,-7807702.00,4286.33,0.00,0.00,1.00
1407600,49441.76,25.43,-11380824.00,0.00,4915933.50,0.17,-6428731.00,-13282.83,0.00,0.00,1.00
1411200,495936.00,255.11,-11120670.00,0.00,4783785.50,0.16,-5847873.00,-6924.06,0.00,0.00,1.00
1414800,1043537.75,536.80,-11290602.00,0.00,4690433.50,0.15,-5557761.00,-1130.49,0.00,0.00,1.00
1418400,1336742.90,687.62,-11272111.00,0.00,4632608.50,0.13,-5304357.50,-1597.75,0.00,0.00,1.00
1422000,1478444.90,760.52,-11513978.00,0.00,4546988.50,0.12,-5486304.00,2240.88,0.00,0.00,1.00
1425600,1462976.50,752.56,-11654922.00,0.00,4462836.00,0.11,-5726385.00,2724.55,0.00,0.00,1.00
1429200,1294138.10,665.71,-11795887.00,0.00,4378932.00,0.10,-6118842.50,3974.92,0.00,0.00,1.00
1432800,1000352.10,514.58,-11734307.00,0.00,4304972.00,0.09,-6425901.50,3081.81,0.00,0.00,1.00
1436400,614647.30,316.18,-11866561.00,0.00,4223698.00,0.07,-7022713.50,5502.51,0.00,0.00,1.00
1440000,183651.72,94.47,-11806270.00,0.00,4162053.20,0.06,-7457149.50,3415.47,0.00,0.00,1.00
1443600,9784.84,5.03,-11863935.00,0.00,4045222.50,0.05,0.00,7808927.00,0.00,1.00,0.00
1447200,0.00,0.00,-11649792.00,0.00,3966747.50,0.05,0.00,7683044.50,0.00,1.00,0.00
1450800,0.00,0.00,-11530816.00,0.00,3915444.00,0.05,0.00,7615372.00,0.00,1.00,0.00
1454400,0.00,0.00,-11237132.00,0.00,3865577.00,0.05,0.00,7371555.00,0.00,1.00,0.00
1458000,0.00,0.00,-11087845.00,0.00,3845636.00,0.05,0.00,7242209.50,0.00,1.00,0.00
1461600,0.00,0.00,-10944128.00,0.00,3825493.20,0.05,0.00,7118634.50,0.00,1.00,0.00
1465200,0.00,0.00,-10751284.00,0.00,3806769.20,0.05,0.00,6944515.00,0.00,1.00,0.00
1468800,0.00,0.00,-10674555.00,0.00,3838430.50,0.05,0.00,6836125.00,0.00,1.00,0.00
1472400,0.00,0.00,-10565319.00,0.00,3860745.20,0.05,0.00,6704574.00,0.00,1.00,0.00
1476000,0.00,0.00,-10651803.00,0.00,3893592.00,0.05,0.00,6758211.00,0.00,1.00,0.00
1479600,0.00,0.00,-10789886.00,0.00,3958122.00,0.05,0.00,6831763.50,0.00,1.00,0.00
1483200,0.00,0.00,-10927491.00,0.00,4001276.00,0.05,0.00,6926215.00,0.00,1.00,0.00
1486800,0.00,0.00,-11288345.00,0.00,4065337.80,0.05,0.00,7223007.00,0.00,1.00,0.00
1490400,0.00,0.00,-11686495.00,0.00,4139662.50,0.05,0.00,7546832.50,0.00,1.00,0.00
1494000,49115.09,25.26,-11987506.00,0.00,4234405.50,0.05,0.00,7703985.50,0.00,1.00,0.00
1497600,483552.75,248.74,-12459172.00,0.00,4337219.00,0.05,0.00,7638400.00,0.00,1.00,0.00
1501200,1009304.30,519.19,-12916426.00,0.00,4477229.50,0.05,0.00,7429892.50,0.00,1.00,0.00
1504800,1305368.10,671.49,-13123674.00,0.00,4633824.50,0.05,0.00,7184482.00,0.00,1.00,0.00
1508400,1447074.90,744.38,-13100758.00,0.00,4803329.50,0.05,0.00,6850353.50,0.00,1.00,0.00
1512000,1437560.80,739.49,-13086363.00,0.00,4956490.00,0.05,0.00,6692312.50,0.00,1.00,0.00
1515600,1218168.40,626.63,-13107855.00,0.00,5109274.00,0.05,0.00,6780413.00,0.00,1.00,0.00
1519200,915494.56,470.93,-13134863.00,0.00,5276569.00,0.05,0.00,6942799.50,0.00,1.00,0.00
1522800,500439.50,257.43,-13036639.00,0.00,5419183.50,0.05,0.00,7117016.00,0.00,1.00,0.00
1526400,156459.12,80.48,-12850084.00,0.00,5569654.50,0.05,0.00,7123970.00,0.00,1.00,0.00
1530000,17416.16,8.96,-12675663.00,0.00,5707747.00,0.05,0.00,6950500.00,0.00,1.00,0.00
1533600,0.00,0.00,-12417675.00,0.00,5873239.00,0.05,0.00,6544436.00,0.00,1.00,0.00
1537200,0.00,0.00,-12318582.00,0.00,6051904.50,0.05,0.00,6266677.50,0.00,1.00,0.00
1540800,0.00,0.00,-11797368.00,0.00,6257702.00,0.05,0.00,5539665.50,0.00,1.00,0.00
1544400,0.00,0.00,-11583589.00,0.00,6444462.00,0.05,0.00,5139127.00,0.00,1.00,0.00
1548000,0.00,0.00,-11245662.00,0.00,6657916.50,0.05,0.00,4587745.00,0.00,1.00,0.00
1551600,0.00,0.00,-11013863.00,0.00,6883157.50,0.05,0.00,4130705.00,0.00,1.00,0.00
1555200,0.00,0.00,-10919005.00,0.00,7247129.00,0.05,0.00,3671876.50,0.00,1.00,0.00
1558800,0.00,0.00,-10882038.00,0.00,7852649.50,0.05,0.00,3029388.20,0.00,1.00,0.00
1562400,0.00,0.00,-11035912.00,0.00,8726024.00,0.05,0.00,2309888.00,0.00,1.00,0.00
1566000,0.00,0.00,-11106690.00,0.00,5432758.50,0.05,0.00,5673932.00,0.00,1.00,0.00
1569600,0.00,0.00,-11301685.00,0.00,5609765.00,0.05,0.00,5691920.50,0.00,1.00,0.00
1573200,0.00,0.00,-11573428.00,0.00,5813991.00,0.05,0.00,5759436.50,0.00,1.00,0.00
1576800,0.00,0.00,-11847975.00,0.00,6032267.50,0.05,0.00,5815707.50,0.00,1.00,0.00
1580400,3311.00,1.70,-12158275.00,0.00,6240461.50,0.05,0.00,5914502.00,0.00,1.00,0.00
1584000,127207.86,65.44,-12699741.00,0.00,6453276.50,0.05,0.00,6119256.50,0.00,1.00,0.00
1587600,276972.12,142.48,-12921466.00,0.00,6653724.50,0.05,0.00,5990769.50,0.00,1.00,0.00
1591200,402847.88,207.23,-13255868.00,0.00,6840155.00,0.05,0.00,6012865.00,0.00,1.00,0.00
1594800,479388.56,246.60,-13364543.00,0.00,7041508.00,0.05,0.00,5843647.00,0.00,1.00,0.00
1598400,527828.90,271.52,-13333268.00,0.00,7242982.50,0.05,0.00,5562457.00,0.00,1.00,0.00
1602000,560785.10,288.47,-13328049.00,0.00,7444217.00,0.05,0.00,5323046.50,0.00,1.00,0.00
1605600,439392.80,226.03,-13266768.00,0.00,7661472.50,0.05,0.00,5165902.50,0.00,1.00,0.00
1609200,300622.70,154.64,-13207643.00,0.00,7878624.00,0.05,0.00,5028396.00,0.00,1.00,0.00
1612800,161497.92,83.08,-13062064.00,0.00,8092389.50,0.05,0.00,4808176.50,0.00,1.00,0.00
1616400,26025.04,13.39,-12875168.00,0.00,8308159.50,0.05,0.00,4540983.50,0.00,1.00,0.00
1620000,0.00,0.00,-12481970.00,0.00,8519661.00,0.05,0.00,3962309.20,0.00,1.00,0.00
1623600,0.00,0.00,-12091721.00,0.00,8748215.00,0.05,0.00,3343505.50,0.00,1.00,0.00
1627200,0.00,0.00,-11913471.00,0.00,8994674.00,0.05,0.00,2918797.20,0.00,1.00,0.00
1630800,0.00,0.00,-11712158.00,0.00,9220717.00,0.05,0.00,2491441.20,0.00,1.00,0.00
1634400,0.00,0.00,-11541962.00,0.00,9428074.00,0.05,0.00,2113888.20,0.00,1.00,0.00
1638000,0.00,0.00,-11318710.00,0.00,9533941.00,0.05,0.00,1784768.90,0.00,1.00,0.00
1641600,0.00,0.00,-11216815.00,0.00,9771016.00,0.05,0.00,1445799.50,0.00,1.00,0.00
1645200,0.00,0.00,-11161515.00,0.00,9967002.00,0.05,0.00,1194513.20,0.00,1.00,0.00
1648800,0.00,0.00,-11202087.00,0.00,10155316.00,0.05,0.00,1046771.40,0.00,1.00,0.00
1652400,0.00,0.00,-11355923.00,0.00,10342719.00,0.05,0.00,1013203.70,0.00,1.00,0.00
1656000,0.00,0.00,-11567087.00,0.00,10562307.00,0.05,0.00,1004780.20,0.00,1.00,0.00
1659600,0.00,0.00,-11755476.00,0.00,10676655.00,0.05,0.00,1078820.50,0.00,1.00,0.00
1663200,0.00,0.00,-12111337.00,0.00,10890263.00,0.05,0.00,1221074.10,0.00,1.00,0.00
1666800,55725.33,28.67,-12333663.00,0.00,11160844.00,0.05,0.00,1117093.10,0.00,1.00,0.00
1670400,515793.60,265.33,-12682623.00,0.00,11170619.00,0.05,0.00,996210.80,0.00,1.00,0.00
1674000,1042898.70,536.47,-12871868.00,0.00,11233607.00,0.05,0.00,595362.50,0.00,1.00,0.00
1677600,1347057.00,692.93,-13162658.00,0.00,11248172.00,0.05,0.00,567428.75,0.00,1.00,0.00
1681200,1510599.90,777.06,-13240701.00,0.00,11225118.00,0.05,0.00,504982.84,0.00,1.00,0.00
1684800,1494143.50,768.59,-13402222.00,0.00,11240877.00,0.05,0.00,667201.60,0.00,1.00,0.00
1688400,1328677.50,683.48,-13514631.00,0.00,11247593.00,0.05,0.00,938360.30,0.00,1.00,0.00
1692000,1038578.00,534.25,-13547141.00,0.00,11290757.00,0.05,0.00,1217805.60,0.00,1.00,0.00
1695600,626811.56,322.43,-13498835.00,0.00,11346360.00,0.05,0.00,1525663.00,0.00,1.00,0.00
1699200,185964.02,95.66,-13460745.00,0.00,11444093.00,0.05,0.00,1830687.90,0.00,1.00,0.00
1702800,21759.05,11.19,-13257865.00,0.00,11576299.00,0.05,0.00,1659807.40,0.00,1.00,0.00
1706400,0.00,0.00,-13062558.00,0.00,11823847.00,0.05,0.00,1238711.10,0.00,1.00,0.00
1710000,0.00,0.00,-12612926.00,0.00,11847934.00,0.05,0.00,764992.50,0.00,1.00,0.00
1713600,0.00,0.00,-12160930.00,0.00,11961515.00,0.05,0.00,199414.69,0.00,1.00,0.00
1717200,0.00,0.00,-11808168.00,0.00,12041316.00,0.05,229436.14,-3711.93,1.00,0.00,0.00
1720800,0.00,0.00,-11638092.00,0.00,12091252.00,0.05,451271.97,-1887.98,1.00,0.00,0.00
1724400,0.00,0.00,-11457884.00,0.00,12222684.00,0.05,762125.44,-2674.26,1.00,0.00,0.00
1728000,0.00,0.00,-11319677.00,0.00,12182288.00,0.05,861771.30,-839.34,1.00,0.00,0.00
1731600,0.00,0.00,-11253027.00,0.00,12085869.00,0.05,833097.50,255.45,1.00,0.00,0.00
1735200,0.00,0.00,-11247165.00,0.00,12242518.00,0.05,993958.25,-1394.55,1.00,0.00,0.00
1738800,0.00,0.00,-11404986.00,0.00,12175731.00,0.06,772672.06,1927.42,1.00,0.00,0.00
1742400,0.00,0.00,-11588916.00,0.00,12168722.00,0.06,581444.70,1638.49,1.00,0.00,0.00
1746000,0.00,0.00,-11783005.00,0.00,11871689.00,0.06,92898.21,4214.45,1.00,0.00,0.00
1749600,0.00,0.00,-12123523.00,0.00,11733518.00,0.06,-385897.50,4107.75,0.00,0.00,1.00
1753200,56647.95,29.14,-12433451.00,0.00,11634259.00,0.06,-741004.44,1539.30,0.00,0.00,1.00
1756800,517577.75,266.24,-12837985.00,0.00,11594475.00,0.05,-727833.40,-1901.09,0.00,0.00,1.00
1760400,1046173.06,538.15,-13203845.00,0.00,11479493.00,0.05,-677310.30,868.21,0.00,0.00,1.00
1764000,1380680.10,710.23,-13442968.00,0.00,11336409.00,0.05,-725098.30,780.89,0.00,0.00,1.00
1767600,1372802.80,706.17,-13540298.00,0.00,11207087.00,0.05,0.00,960408.25,0.00,1.00,0.00
1771200,1273684.60,655.19,-13618076.00,0.00,11066802.00,0.05,0.00,1277589.80,0.00,1.00,0.00
1774800,1123650.40,578.01,-13697452.00,0.00,10924026.00,0.05,0.00,1649775.80,0.00,1.00,0.00
1778400,768753.20,395.45,-13624113.00,0.00,10887224.00,0.05,0.00,1968135.40,0.00,1.00,0.00
