Time,chillersFMU.mCenChi,chillersFMU.mAbsChi,chillersFMU.TWetBul,chillersFMU.Qchp,chillersFMU.mChiWat,chillersFMU.pChi,chillersFMU.pFan,chillersFMU.TchiSup,chillersFMU.TchiAbsSup,chillersFMU.QchiAbs,chillersFMU.pPumAbs,chillersFMU.pFanAbs,chillersFMU.absChiOn,chillersFMU.yVal,chillersFMU.pPum
22262400,123.93,82.17,284.72,3823744.2,206.1,275105.78,368.84,281.15,281.15,1864923,16400,31655.34,1,0.53,39254.34
22266000,123.51,82.19,283.97,3824201,205.7,274681.4,275.95,281.15,281.15,1865422.2,16400,31657.64,1,0.53,39204.11
22269600,115.58,82.22,283.06,3824657.5,197.8,265461.9,170.7,281.15,281.15,1866410.8,16400,31662.18,1,0.55,38466.9
22273200,85.77,82.24,282.56,3825114.2,168,234031.31,78.83,281.15,281.15,1866760.1,16400,31663.79,1,0.64,35979.07
22276800,88.75,82.25,281.87,3825570.8,171,236928.31,66.44,281.15,281.15,1867151.9,16400,31665.59,1,0.63,36216.2
22280400,68.85,82.25,281.74,3826027.5,151.1,218765.84,36.16,281.15,281.15,1867301.6,16400,31666.28,1,0.71,34768.56
22284000,59.94,82.26,281.45,3826484,142.2,211487.4,20.11,281.15,281.15,1867368,16400,31666.58,1,0.76,34184.18
22287600,51.64,82.26,280.46,3826940.8,133.9,205167.73,0.05,281.15,281.15,1867537.9,16400,31667.36,1,0.84,33658.37
22291200,43.77,81.73,280.25,3827397.2,125.5,176380.72,0,281.15,281.15,1856985,16400,31597.72,1,1,33107.51
22294800,43.91,81.89,280.1,3827854,125.8,176964.34,0,281.15,281.15,1861009.9,16400,31618.83,1,1,33115.02
22298400,41.23,78.77,279.87,3828310.5,120,163237.55,0,281.15,281.15,1790871.5,16400,31205.17,1,1,32919.16
22302000,40.46,77.84,279.67,3828767,118.3,158188.45,0,281.15,281.15,1770325.8,16400,31081.91,1,1,32859.39
22305600,-0.06,0.27,279.35,3829223.8,0,456.25,0,284.37,281.15,13515.75,1363.92,23393.04,1,1,30778.57
22305600,-1.37,1.58,279.35,3829223.8,0,0,0,284.37,281.15,0,0,23557.54,0,0,-0.01
22305600,-0.06,0.27,279.35,3829223.8,0,456.25,0,284.37,281.15,13515.76,1363.92,23393.04,1,1,31077.56
22309200,39.24,76.35,279.35,3829680.2,115.6,142261.33,0,281.15,281.15,1737268.1,16400,30884.08,1,1,32761.86
22312800,-0.06,0.27,279.07,3830137,0,447.18,0,284.43,281.15,13235.4,1359.22,23393.29,1,1,30778.56
22312800,-1.37,1.59,279.07,3830137,0,0,0,284.43,281.15,0,0,23557.79,0,0,-0.01
22312800,-0.06,0.27,279.07,3830137,0,447.18,0,284.43,281.15,13235.41,1359.22,23393.29,1,1,31077.56
22316400,100.93,82.26,280.4,3830593.5,183.2,249346.11,55.73,281.15,281.15,1867574,16400,31667.53,1,0.59,37217.12
22320000,102.25,82.25,282.47,3831050.2,184.5,250729.72,103.62,281.15,281.15,1867090.9,16400,31665.31,1,0.58,37328.27
22323600,69.59,82.21,283.87,3831506.8,151.8,219383.22,93.08,281.15,281.15,1865978.4,16400,31660.2,1,0.7,34819.48
22327200,83.43,82.17,284.73,3831963.5,165.6,231710.12,213.54,281.15,281.15,1864992.5,16400,31655.66,1,0.64,35809.48
22329120,88.78,82.15,285.25,3832207,170.93,236737.11,313.24,281.15,281.15,1864287,16400,31652.42,1,0.63,36244.38
22329120,88.78,82.15,285.25,3832207,170.93,236737.11,127.44,281.15,281.15,1864287,16400,31652.42,1,0.63,36244.38
22330800,90.83,84.77,285.66,3832420,175.6,244424.8,152.56,281.15,281.15,1939614,16400,31994.81,1,0.63,36639.3
22334400,87.21,88.19,286.24,3832876.8,175.4,248348.83,127.09,281.15,281.15,2039616.4,16400,32436.59,1,0.66,36347.52
22338000,97.5,88.9,286.36,3833333.2,186.4,260325.69,150.8,281.15,281.15,2060424,16400,32526.62,1,0.63,37188.11
22341600,92.69,92.81,287.01,3833790,185.5,262855.06,123.28,281.15,281.15,2177053.8,16400,33018.79,1,0.66,36790.62
22345200,93.72,90.08,286.56,3834246.5,183.8,258759.3,140.32,281.15,281.15,2095340.6,16400,32676.21,1,0.65,36875.85
22348800,84.07,90.53,286.63,3834703.2,174.6,249946.31,117.04,281.15,281.15,2108787,16400,32733.31,1,0.69,36101.07
22352400,85.74,88.66,286.32,3835159.8,174.4,247873.42,123.31,281.15,281.15,2053407.5,16400,32496.33,1,0.67,36231.39
22356000,86.97,83.73,285.47,3835616.5,170.7,238193.62,155.51,281.15,281.15,1909698.4,16400,31859.8,1,0.64,36328.45
22357488,86.08,81.6,285.05,3835805,167.68,232272.03,233.6,281.15,281.15,1848693.1,16400,31580.54,1,0.63,36117.96
22357488,86.08,81.6,285.05,3835805,167.68,232272.03,0,281.15,281.15,1848693.1,16400,31580.54,1,0.63,36117.96
22359600,81.37,82.03,284.43,3836073,163.4,228972.7,105.49,281.15,281.15,1861013.8,16400,31637.36,1,0.65,35768.85
22363200,78.75,82.05,283.8,3836529.8,160.8,226573.72,79.2,281.15,281.15,1861420,16400,31639.23,1,0.66,35574.2
22366800,73.54,82.06,282.59,3836986.2,155.6,221916.77,44.16,281.15,281.15,1861883.9,16400,31641.37,1,0.68,35207.27
22370400,69.54,82.06,282.82,3837443,151.6,218461.5,43.59,281.15,281.15,1861885,16400,31641.37,1,0.7,34940.45
22374000,68.83,82.07,282.21,3837899.5,150.9,217869.38,32.43,281.15,281.15,1861911.8,16400,31641.49,1,0.71,34893.7
22377600,64.43,82.07,281.54,3838356.2,146.5,214212.52,18.61,281.15,281.15,1861941.6,16400,31641.63,1,0.74,34605.37
22381200,61.23,82.07,280.97,3838812.8,143.3,211633.22,9.27,281.15,281.15,1861960.4,16400,31641.72,1,0.76,34394.59
22384800,50.53,82.07,280.81,3839269.5,132.6,203002.23,0,281.15,281.15,1861968.1,16400,31641.75,1,0.85,33641.23
22388400,58.93,82.07,279.59,3839726,141,210666.52,0,281.15,281.15,1862000.5,16400,31641.9,1,0.77,34120.3
